,trade_date,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
1052,2023-11-14,당기순이익(손실),,20230701-20230930,114428182000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,
1053,2023-11-14,당기순이익(손실),,20230101-20230930,717001493000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,
1054,2023-11-14,당기순이익(손실),,20220701-20220930,237285088000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,
1055,2023-11-14,당기순이익(손실),,20220101-20220930,519069004000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,
1056,2023-06-16,총포괄손익,,20230101-20230331,273419067000.0,20230616000557,[기재정정]분기보고서 (2023.03),20230616,2023-06-16,010060,148896,OCI홀딩스,,
1057,2023-06-16,총포괄손익,,20220101-20220331,158022601000.0,20230616000557,[기재정정]분기보고서 (2023.03),20230616,2023-06-16,010060,148896,OCI홀딩스,,
1058,2023-05-15,총포괄손익,,20230101-20230331,273419067000.0,20230515000433,분기보고서 (2023.03),20230515,2023-05-15,010060,148896,OCI홀딩스,,
1059,2023-05-15,총포괄손익,,20220101-20220331,158022601000.0,20230515000433,분기보고서 (2023.03),20230515,2023-05-15,010060,148896,OCI홀딩스,,
1060,2023-05-15,총포괄손익,,20220701-20220930,358127604000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,
1061,2023-05-15,총포괄손익,,20220101-20220930,717048549000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,
1062,2023-05-15,총포괄손익,,20210701-20210930,225981835000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,
1063,2023-05-15,총포괄손익,,20210101-20210930,435560314000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,
1064,2023-05-15,총포괄손익,,20220101-20220331,158022601000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,
1065,2023-05-15,총포괄손익,,20210101-20210331,64735198000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,
1066,2023-05-15,총포괄손익,,20220101-20220331,102844336667.0,20220516000409,분기보고서 (2022.03),20220516,2022-05-16,111770,776820,영원무역,,
1067,2023-05-15,총포괄손익,,20210101-20210331,88331645302.0,20220516000409,분기보고서 (2022.03),20220516,2022-05-16,111770,776820,영원무역,,
1068,2023-05-12,총포괄손익,,20230101-20230331,271182263199.0,20230512001419,분기보고서 (2023.03),20230512,2023-05-12,039490,296290,키움증권,,
1069,2023-05-12,총포괄손익,,20220101-20220331,186249817003.0,20230512001419,분기보고서 (2023.03),20230512,2023-05-12,039490,296290,키움증권,,
1070,2023-05-12,총포괄손익,,20220101-20220331,186249817003.0,20220513001648,분기보고서 (2022.03),20220513,2022-05-13,039490,296290,키움증권,,
1071,2023-05-12,총포괄손익,,20210101-20210331,275028096274.0,20220513001648,분기보고서 (2022.03),20220513,2022-05-13,039490,296290,키움증권,,
1072,2023-11-10,총포괄손익,,20230701-20230930,30767227392.0,20231110000571,분기보고서 (2023.09),20231110,2023-11-10,014680,140955,한솔케미칼,,
1073,2023-11-10,총포괄손익,,20230101-20230930,90209374248.0,20231110000571,분기보고서 (2023.09),20231110,2023-11-10,014680,140955,한솔케미칼,,
1074,2023-11-10,총포괄손익,,20220701-20220930,40048510923.0,20231110000571,분기보고서 (2023.09),20231110,2023-11-10,014680,140955,한솔케미칼,,
1075,2023-11-10,총포괄손익,,20220101-20220930,135450491023.0,20231110000571,분기보고서 (2023.09),20231110,2023-11-10,014680,140955,한솔케미칼,,
1076,2023-05-15,총포괄손익,,20230101-20230331,30802489242.0,20230515001223,분기보고서 (2023.03),20230515,2023-05-15,014680,140955,한솔케미칼,,
1077,2023-05-15,총포괄손익,,20220101-20220331,45290253262.0,20230515001223,분기보고서 (2023.03),20230515,2023-05-15,014680,140955,한솔케미칼,,
1078,2023-05-15,총포괄손익,,20220701-20220930,40048510923.0,20221111000692,분기보고서 (2022.09),20221111,2022-11-11,014680,140955,한솔케미칼,,
1079,2023-05-15,총포괄손익,,20220101-20220930,135450491023.0,20221111000692,분기보고서 (2022.09),20221111,2022-11-11,014680,140955,한솔케미칼,,
1080,2023-05-15,총포괄손익,,20210701-20210930,46570066730.0,20221111000692,분기보고서 (2022.09),20221111,2022-11-11,014680,140955,한솔케미칼,,
1081,2023-05-15,총포괄손익,,20210101-20210930,138506646685.0,20221111000692,분기보고서 (2022.09),20221111,2022-11-11,014680,140955,한솔케미칼,,
1082,2023-05-15,총포괄손익,,20220101-20220331,45290253262.0,20220512000861,분기보고서 (2022.03),20220512,2022-05-12,014680,140955,한솔케미칼,,
1083,2023-05-15,총포괄손익,,20210101-20210331,45123288941.0,20220512000861,분기보고서 (2022.03),20220512,2022-05-12,014680,140955,한솔케미칼,,
1084,2023-05-15,당기순이익(손실),,20220701-20220930,65099163552.0,20221114002353,분기보고서 (2022.09),20221114,2022-11-14,042670,344287,HD현대인프라코어,,
1085,2023-05-15,당기순이익(손실),,20220101-20220930,196829853537.0,20221114002353,분기보고서 (2022.09),20221114,2022-11-14,042670,344287,HD현대인프라코어,,
1086,2023-05-15,당기순이익(손실),,20210701-20210930,45915975216.0,20221114002353,분기보고서 (2022.09),20221114,2022-11-14,042670,344287,HD현대인프라코어,,
1087,2023-05-15,당기순이익(손실),,20210101-20210930,389217228764.0,20221114002353,분기보고서 (2022.09),20221114,2022-11-14,042670,344287,HD현대인프라코어,,
1088,2023-05-15,총포괄손익,,20220701-20220930,83714108191.0,20221114002136,분기보고서 (2022.09),20221114,2022-11-14,006040,118026,동원산업,,
1089,2023-05-15,총포괄손익,,20220101-20220930,253398741464.0,20221114002136,분기보고서 (2022.09),20221114,2022-11-14,006040,118026,동원산업,,
1090,2023-05-15,총포괄손익,,20210701-20210930,78302352280.0,20221114002136,분기보고서 (2022.09),20221114,2022-11-14,006040,118026,동원산업,,
1091,2023-05-15,총포괄손익,,20210101-20210930,188650141310.0,20221114002136,분기보고서 (2022.09),20221114,2022-11-14,006040,118026,동원산업,,
1092,2023-05-15,총포괄손익,,20220101-20220331,85622662360.0,20220510000873,분기보고서 (2022.03),20220510,2022-05-10,006040,118026,동원산업,,
1093,2023-05-15,총포괄손익,,20210101-20210331,65365373106.0,20220510000873,분기보고서 (2022.03),20220510,2022-05-10,006040,118026,동원산업,,
1094,2023-11-14,당기순이익(손실),,20230701-20230930,8216036321.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1095,2023-11-14,총포괄손익,,20230701-20230930,13637795343.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1096,2023-11-14,당기순이익(손실),,20230101-20230930,39511725365.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1097,2023-11-14,총포괄손익,,20230101-20230930,43397131182.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1098,2023-11-14,당기순이익(손실),,20220701-20220930,32185545996.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1099,2023-11-14,총포괄손익,,20220701-20220930,36233004694.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1100,2023-11-14,당기순이익(손실),,20220101-20220930,80441477902.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1101,2023-11-14,총포괄손익,,20220101-20220930,82066374431.0,20231114002262,분기보고서 (2023.09),20231114,2023-11-14,007660,107613,이수페타시스,,
1102,2023-05-15,당기순이익(손실),,20230101-20230331,15727954615.0,20230515002171,분기보고서 (2023.03),20230515,2023-05-15,007660,107613,이수페타시스,,
1103,2023-05-15,총포괄손익,,20230101-20230331,14700643197.0,20230515002171,분기보고서 (2023.03),20230515,2023-05-15,007660,107613,이수페타시스,,
1104,2023-05-15,당기순이익(손실),,20220101-20220331,14152224135.0,20230515002171,분기보고서 (2023.03),20230515,2023-05-15,007660,107613,이수페타시스,,
1105,2023-05-15,총포괄손익,,20220101-20220331,9731237326.0,20230515002171,분기보고서 (2023.03),20230515,2023-05-15,007660,107613,이수페타시스,,
1106,2023-05-15,당기순이익(손실),,20220701-20220930,32185545996.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1107,2023-05-15,총포괄손익,,20220701-20220930,36233004694.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1108,2023-05-15,당기순이익(손실),,20220101-20220930,80441477902.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1109,2023-05-15,총포괄손익,,20220101-20220930,82066374431.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1110,2023-05-15,당기순이익(손실),,20210701-20210930,-3885679377.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1111,2023-05-15,총포괄손익,,20210701-20210930,-5224920052.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1112,2023-05-15,당기순이익(손실),,20210101-20210930,-4028877982.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1113,2023-05-15,총포괄손익,,20210101-20210930,-5946226052.0,20221114001630,분기보고서 (2022.09),20221114,2022-11-14,007660,107613,이수페타시스,,
1114,2023-05-15,당기순이익(손실),,20220101-20220331,14152224135.0,20220516001900,분기보고서 (2022.03),20220516,2022-05-16,007660,107613,이수페타시스,,
1115,2023-05-15,총포괄손익,,20220101-20220331,9731237326.0,20220516001900,분기보고서 (2022.03),20220516,2022-05-16,007660,107613,이수페타시스,,
1116,2023-05-15,당기순이익(손실),,20210101-20210331,-2313453817.0,20220516001900,분기보고서 (2022.03),20220516,2022-05-16,007660,107613,이수페타시스,,
1117,2023-05-15,총포괄손익,,20210101-20210331,-4658508303.0,20220516001900,분기보고서 (2022.03),20220516,2022-05-16,007660,107613,이수페타시스,,
1118,2023-11-14,총포괄손익,,20230701-20230930,12642621311.0,20231114000603,분기보고서 (2023.09),20231114,2023-11-14,003620,138242,KG모빌리티,,
1119,2023-11-14,총포괄손익,,20230101-20230930,47148653734.0,20231114000603,분기보고서 (2023.09),20231114,2023-11-14,003620,138242,KG모빌리티,,
1120,2023-11-14,총포괄손익,,20220701-20220930,-22388977839.0,20231114000603,분기보고서 (2023.09),20231114,2023-11-14,003620,138242,KG모빌리티,,
1121,2023-11-14,총포괄손익,,20220101-20220930,-52892951981.0,20231114000603,분기보고서 (2023.09),20231114,2023-11-14,003620,138242,KG모빌리티,,
1122,2023-05-15,총포괄손익,,20230101-20230331,16402448501.0,20230515001667,분기보고서 (2023.03),20230515,2023-05-15,003620,138242,KG모빌리티,,
1123,2023-05-15,총포괄손익,,20220101-20220331,-31825893143.0,20230515001667,분기보고서 (2023.03),20230515,2023-05-15,003620,138242,KG모빌리티,,
1124,2023-05-15,총포괄손익,,20220701-20220930,-22388977839.0,20221116000024,[기재정정]분기보고서 (2022.09),20221116,2022-11-16,003620,138242,KG모빌리티,,
1125,2023-05-15,총포괄손익,,20220101-20220930,-52892951981.0,20221116000024,[기재정정]분기보고서 (2022.09),20221116,2022-11-16,003620,138242,KG모빌리티,,
1126,2023-05-15,총포괄손익,,20210701-20210930,-59383141280.0,20221116000024,[기재정정]분기보고서 (2022.09),20221116,2022-11-16,003620,138242,KG모빌리티,,
1127,2023-05-15,총포괄손익,,20210101-20210930,38760643215.0,20221116000024,[기재정정]분기보고서 (2022.09),20221116,2022-11-16,003620,138242,KG모빌리티,,
1128,2023-05-15,총포괄손익,,20220701-20220930,-22388977839.0,20221114002128,분기보고서 (2022.09),20221114,2022-11-14,003620,138242,KG모빌리티,,
1129,2023-05-15,총포괄손익,,20220101-20220930,-52892951981.0,20221114002128,분기보고서 (2022.09),20221114,2022-11-14,003620,138242,KG모빌리티,,
1130,2023-05-15,총포괄손익,,20210701-20210930,-59383141280.0,20221114002128,분기보고서 (2022.09),20221114,2022-11-14,003620,138242,KG모빌리티,,
1131,2023-05-15,총포괄손익,,20210101-20210930,38760643215.0,20221114002128,분기보고서 (2022.09),20221114,2022-11-14,003620,138242,KG모빌리티,,
1132,2023-05-15,총포괄손익,,20220101-20220331,-31825893143.0,20220516001025,분기보고서 (2022.03),20220516,2022-05-16,003620,138242,KG모빌리티,,
1133,2023-05-15,총포괄손익,,20210101-20210331,192332765101.0,20220516001025,분기보고서 (2022.03),20220516,2022-05-16,003620,138242,KG모빌리티,,
1134,2023-11-14,당기순이익(손실),,20230701-20230930,19292467041.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1135,2023-11-14,총포괄손익,,20230701-20230930,49634539046.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1136,2023-11-14,당기순이익(손실),,20230101-20230930,113970692767.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1137,2023-11-14,총포괄손익,,20230101-20230930,178782811625.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1138,2023-11-14,당기순이익(손실),,20220701-20220930,135172903990.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1139,2023-11-14,총포괄손익,,20220701-20220930,343021383424.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1140,2023-11-14,당기순이익(손실),,20220101-20220930,207283887029.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1141,2023-11-14,총포괄손익,,20220101-20220930,485498659101.0,20231114001364,분기보고서 (2023.09),20231114,2023-11-14,204320,1042775,HL만도,,
1142,2023-06-30,총포괄손익,,20230101-20230331,1122980000000.0,20230630000757,[기재정정]분기보고서 (2023.03),20230630,2023-06-30,000880,160588,한화,,
1143,2023-06-30,총포괄손익,,20220101-20220331,2070627000000.0,20230630000757,[기재정정]분기보고서 (2023.03),20230630,2023-06-30,000880,160588,한화,,
1144,2023-05-15,총포괄손익,,20230101-20230331,1122980000000.0,20230515002754,분기보고서 (2023.03),20230515,2023-05-15,000880,160588,한화,,
1145,2023-05-15,총포괄손익,,20220101-20220331,2070627000000.0,20230515002754,분기보고서 (2023.03),20230515,2023-05-15,000880,160588,한화,,
1146,2023-05-15,당기순이익(손실),,20220701-20220930,854895000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1147,2023-05-15,총포괄손익,,20220701-20220930,-1386589000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1148,2023-05-15,당기순이익(손실),,20220101-20220930,2062200000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1149,2023-05-15,총포괄손익,,20220101-20220930,-6508260000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1150,2023-05-15,당기순이익(손실),,20210701-20210930,515733000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1151,2023-05-15,총포괄손익,,20210701-20210930,594607000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1152,2023-05-15,당기순이익(손실),,20210101-20210930,1907768000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1153,2023-05-15,총포괄손익,,20210101-20210930,1073915000000.0,20221111001005,분기보고서 (2022.09),20221111,2022-11-11,000880,160588,한화,,
1154,2023-05-15,당기순이익(손실),,20220101-20220331,290637000000.0,20220516001737,분기보고서 (2022.03),20220516,2022-05-16,000880,160588,한화,,
1155,2023-05-15,총포괄손익,,20220101-20220331,-2438046000000.0,20220516001737,분기보고서 (2022.03),20220516,2022-05-16,000880,160588,한화,,
1156,2023-05-15,당기순이익(손실),,20210101-20210331,819935000000.0,20220516001737,분기보고서 (2022.03),20220516,2022-05-16,000880,160588,한화,,
1157,2023-05-15,총포괄손익,,20210101-20210331,-291970000000.0,20220516001737,분기보고서 (2022.03),20220516,2022-05-16,000880,160588,한화,,
1158,2023-11-14,총포괄손익,,20230701-20230930,155613006819.0,20231114001944,분기보고서 (2023.09),20231114,2023-11-14,000150,117212,두산,,
1159,2023-11-14,총포괄손익,,20230101-20230930,685896794277.0,20231114001944,분기보고서 (2023.09),20231114,2023-11-14,000150,117212,두산,,
1160,2023-11-14,총포괄손익,,20220701-20220930,571880036794.0,20231114001944,분기보고서 (2023.09),20231114,2023-11-14,000150,117212,두산,,
1161,2023-11-14,총포괄손익,,20220101-20220930,785376163817.0,20231114001944,분기보고서 (2023.09),20231114,2023-11-14,000150,117212,두산,,
1162,2023-05-15,총포괄손익,,20230101-20230331,376077178417.0,20230515002106,분기보고서 (2023.03),20230515,2023-05-15,000150,117212,두산,,
1163,2023-05-15,총포괄손익,,20220101-20220331,131292513109.0,20230515002106,분기보고서 (2023.03),20230515,2023-05-15,000150,117212,두산,,
1164,2023-05-15,총포괄손익,,20220701-20220930,571880036794.0,20221114002499,분기보고서 (2022.09),20221114,2022-11-14,000150,117212,두산,,
1165,2023-05-15,총포괄손익,,20220101-20220930,785376163817.0,20221114002499,분기보고서 (2022.09),20221114,2022-11-14,000150,117212,두산,,
1166,2023-05-15,총포괄손익,,20210701-20210930,206486905284.0,20221114002499,분기보고서 (2022.09),20221114,2022-11-14,000150,117212,두산,,
1167,2023-05-15,총포괄손익,,20210101-20210930,1006054175716.0,20221114002499,분기보고서 (2022.09),20221114,2022-11-14,000150,117212,두산,,
1168,2023-05-15,총포괄손익,,20220101-20220331,131292513109.0,20220516001992,분기보고서 (2022.03),20220516,2022-05-16,000150,117212,두산,,
1169,2023-05-15,총포괄손익,,20210101-20210331,526909084778.0,20220516001992,분기보고서 (2022.03),20220516,2022-05-16,000150,117212,두산,,
1170,2023-11-13,당기순이익(손실),,20230701-20230930,3025552796.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1171,2023-11-13,총포괄손익,,20230701-20230930,3025552796.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1172,2023-11-13,당기순이익(손실),,20230101-20230930,1683749408.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1173,2023-11-13,총포괄손익,,20230101-20230930,1683749408.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1174,2023-11-13,당기순이익(손실),,20220701-20220930,1075770883.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1175,2023-11-13,총포괄손익,,20220701-20220930,1075770883.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1176,2023-11-13,당기순이익(손실),,20220101-20220930,4743351918.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1177,2023-11-13,총포괄손익,,20220101-20220930,4743351918.0,20231113000753,분기보고서 (2023.09),20231113,2023-11-13,006740,141404,영풍제지,,
1178,2023-07-12,당기순이익(손실),,20230101-20230331,-197233323.0,20230712000492,[기재정정]분기보고서 (2023.03),20230712,2023-07-12,006740,141404,영풍제지,,
1179,2023-07-12,총포괄손익,,20230101-20230331,-197233323.0,20230712000492,[기재정정]분기보고서 (2023.03),20230712,2023-07-12,006740,141404,영풍제지,,
1180,2023-07-12,당기순이익(손실),,20220101-20220331,1533983088.0,20230712000492,[기재정정]분기보고서 (2023.03),20230712,2023-07-12,006740,141404,영풍제지,,
1181,2023-07-12,총포괄손익,,20220101-20220331,1533983088.0,20230712000492,[기재정정]분기보고서 (2023.03),20230712,2023-07-12,006740,141404,영풍제지,,
1182,2023-05-15,당기순이익(손실),,20230101-20230331,-197233323.0,20230515002891,분기보고서 (2023.03),20230515,2023-05-15,006740,141404,영풍제지,,
1183,2023-05-15,총포괄손익,,20230101-20230331,-197233323.0,20230515002891,분기보고서 (2023.03),20230515,2023-05-15,006740,141404,영풍제지,,
1184,2023-05-15,당기순이익(손실),,20220101-20220331,1533983088.0,20230515002891,분기보고서 (2023.03),20230515,2023-05-15,006740,141404,영풍제지,,
1185,2023-05-15,총포괄손익,,20220101-20220331,1533983088.0,20230515002891,분기보고서 (2023.03),20230515,2023-05-15,006740,141404,영풍제지,,
1186,2023-05-15,당기순이익(손실),,20220701-20220930,1075770883.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1187,2023-05-15,총포괄손익,,20220701-20220930,1075770883.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1188,2023-05-15,당기순이익(손실),,20220101-20220930,4743351918.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1189,2023-05-15,총포괄손익,,20220101-20220930,4743351918.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1190,2023-05-15,당기순이익(손실),,20210701-20210930,57718173.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1191,2023-05-15,총포괄손익,,20210701-20210930,57718173.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1192,2023-05-15,당기순이익(손실),,20210101-20210930,5070105150.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1193,2023-05-15,총포괄손익,,20210101-20210930,5070105150.0,20221114002752,분기보고서 (2022.09),20221114,2022-11-14,006740,141404,영풍제지,,
1194,2023-05-15,당기순이익(손실),,20220101-20220331,1533983088.0,20220516001924,분기보고서 (2022.03),20220516,2022-05-16,006740,141404,영풍제지,,
1195,2023-05-15,총포괄손익,,20220101-20220331,1533983088.0,20220516001924,분기보고서 (2022.03),20220516,2022-05-16,006740,141404,영풍제지,,
1196,2023-05-15,당기순이익(손실),,20210101-20210331,2755249028.0,20220516001924,분기보고서 (2022.03),20220516,2022-05-16,006740,141404,영풍제지,,
1197,2023-05-15,총포괄손익,,20210101-20210331,2755249028.0,20220516001924,분기보고서 (2022.03),20220516,2022-05-16,006740,141404,영풍제지,,
1198,2023-11-14,당기순이익(손실),,20230701-20230930,318811865.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1199,2023-11-14,총포괄손익,,20230701-20230930,20204851957.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1200,2023-11-14,당기순이익(손실),,20230101-20230930,6371723142.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1201,2023-11-14,총포괄손익,,20230101-20230930,28049566536.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1202,2023-11-14,당기순이익(손실),,20220701-20220930,734368005.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1203,2023-11-14,총포괄손익,,20220701-20220930,2926514357.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1204,2023-11-14,당기순이익(손실),,20220101-20220930,574347654.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1205,2023-11-14,총포괄손익,,20220101-20220930,-901050407.0,20231114000986,분기보고서 (2023.09),20231114,2023-11-14,009420,162586,한올바이오파마,,
1206,2023-05-15,당기순이익(손실),,20230101-20230331,-1253558472.0,20230515001111,분기보고서 (2023.03),20230515,2023-05-15,009420,162586,한올바이오파마,,
1207,2023-05-15,총포괄손익,,20230101-20230331,-2919915005.0,20230515001111,분기보고서 (2023.03),20230515,2023-05-15,009420,162586,한올바이오파마,,
1208,2023-05-15,당기순이익(손실),,20220101-20220331,-82775896.0,20230515001111,분기보고서 (2023.03),20230515,2023-05-15,009420,162586,한올바이오파마,,
1209,2023-05-15,총포괄손익,,20220101-20220331,-2589842254.0,20230515001111,분기보고서 (2023.03),20230515,2023-05-15,009420,162586,한올바이오파마,,
1210,2023-05-15,당기순이익(손실),,20220701-20220930,734368005.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1211,2023-05-15,총포괄손익,,20220701-20220930,2926514357.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1212,2023-05-15,당기순이익(손실),,20220101-20220930,574347654.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1213,2023-05-15,총포괄손익,,20220101-20220930,-901050407.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1214,2023-05-15,당기순이익(손실),,20210701-20210930,2059768628.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1215,2023-05-15,총포괄손익,,20210701-20210930,873108513.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1216,2023-05-15,당기순이익(손실),,20210101-20210930,9846480571.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1217,2023-05-15,총포괄손익,,20210101-20210930,-18886759478.0,20221114002496,분기보고서 (2022.09),20221114,2022-11-14,009420,162586,한올바이오파마,,
1218,2023-05-15,당기순이익(손실),,20220101-20220331,-82775896.0,20220516002064,분기보고서 (2022.03),20220516,2022-05-16,009420,162586,한올바이오파마,,
1219,2023-05-15,총포괄손익,,20220101-20220331,-2589842254.0,20220516002064,분기보고서 (2022.03),20220516,2022-05-16,009420,162586,한올바이오파마,,
1220,2023-05-15,당기순이익(손실),,20210101-20210331,4525554115.0,20220516002064,분기보고서 (2022.03),20220516,2022-05-16,009420,162586,한올바이오파마,,
1221,2023-05-15,총포괄손익,,20210101-20210331,-18451026092.0,20220516002064,분기보고서 (2022.03),20220516,2022-05-16,009420,162586,한올바이오파마,,
1222,2023-11-14,총포괄손익,,20230701-20230930,1884125876.0,20231114001909,분기보고서 (2023.09),20231114,2023-11-14,006110,126779,삼아알미늄,,
1223,2023-11-14,총포괄손익,,20230101-20230930,4001753931.0,20231114001909,분기보고서 (2023.09),20231114,2023-11-14,006110,126779,삼아알미늄,,
1224,2023-11-14,총포괄손익,,20220701-20220930,7598663401.0,20231114001909,분기보고서 (2023.09),20231114,2023-11-14,006110,126779,삼아알미늄,,
1225,2023-11-14,총포괄손익,,20220101-20220930,15708281386.0,20231114001909,분기보고서 (2023.09),20231114,2023-11-14,006110,126779,삼아알미늄,,
1226,2023-05-15,총포괄손익,,20230101-20230331,566073738.0,20230515002872,분기보고서 (2023.03),20230515,2023-05-15,006110,126779,삼아알미늄,,
1227,2023-05-15,총포괄손익,,20220101-20220331,3325749440.0,20230515002872,분기보고서 (2023.03),20230515,2023-05-15,006110,126779,삼아알미늄,,
1228,2023-05-15,총포괄손익,,20220701-20220930,7598663401.0,20221114002206,분기보고서 (2022.09),20221114,2022-11-14,006110,126779,삼아알미늄,,
1229,2023-05-15,총포괄손익,,20220101-20220930,15708281386.0,20221114002206,분기보고서 (2022.09),20221114,2022-11-14,006110,126779,삼아알미늄,,
1230,2023-05-15,총포괄손익,,20210701-20210930,4031424867.0,20221114002206,분기보고서 (2022.09),20221114,2022-11-14,006110,126779,삼아알미늄,,
