,label_ko,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
2462,당기순이익(손실),,20220101-20220930,29158625557.0,20231114002958,분기보고서 (2023.09),20231114,2023-11-14,005420,160302,코스모화학,,,
2463,기본주당이익(손실),기본주당이익(손실),20220101-20220930,327.0,20231114002958,분기보고서 (2023.09),20231114,2023-11-14,005420,160302,코스모화학,,,
2488,수익(매출액),,20230101-20230331,234192041903.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2489,매출원가,,20230101-20230331,220684060003.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2490,매출총이익,,20230101-20230331,13507981900.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2491,판매비와관리비,,20230101-20230331,11205406502.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2492,당기순이익(손실),,20230101-20230331,-3346232906.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2493,기본주당이익(손실),기본주당이익(손실),20230101-20230331,-157.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2494,수익(매출액),,20220101-20220331,149949045896.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2495,매출원가,,20220101-20220331,128304730378.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2496,매출총이익,,20220101-20220331,21644315518.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2497,판매비와관리비,,20220101-20220331,9149077212.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2498,당기순이익(손실),,20220101-20220331,11564732899.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2499,기본주당이익(손실),기본주당이익(손실),20220101-20220331,178.0,20230515001319,분기보고서 (2023.03),20230515,2023-05-15,005420,160302,코스모화학,,,
2518,수익(매출액),,20220701-20220930,190674595565.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2519,매출원가,,20220701-20220930,170274507306.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2520,매출총이익,,20220701-20220930,20400088259.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2521,판매비와관리비,,20220701-20220930,10459786039.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2522,당기순이익(손실),,20220701-20220930,5630307717.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2523,기본주당이익(손실),기본주당이익(손실),20220701-20220930,-70.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2524,수익(매출액),,20220101-20220930,528304319701.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2525,매출원가,,20220101-20220930,459461710756.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2526,매출총이익,,20220101-20220930,68842608945.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2527,판매비와관리비,,20220101-20220930,29520961885.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2528,당기순이익(손실),,20220101-20220930,29158625557.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2529,기본주당이익(손실),기본주당이익(손실),20220101-20220930,327.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2530,수익(매출액),,20210701-20210930,130781628103.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2531,매출원가,,20210701-20210930,112005600405.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2532,매출총이익,,20210701-20210930,18776027698.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2533,판매비와관리비,,20210701-20210930,8589243148.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2534,당기순이익(손실),,20210701-20210930,8620855432.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2535,기본주당이익(손실),기본주당이익(손실),20210701-20210930,115.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2536,수익(매출액),,20210101-20210930,394075795245.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2537,매출원가,,20210101-20210930,344591516437.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2538,매출총이익,,20210101-20210930,49484278808.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2539,판매비와관리비,,20210101-20210930,24492219649.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2540,당기순이익(손실),,20210101-20210930,21158170693.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2541,기본주당이익(손실),기본주당이익(손실),20210101-20210930,332.0,20221114002455,분기보고서 (2022.09),20221114,2022-11-14,005420,160302,코스모화학,,,
2566,수익(매출액),,20220101-20220331,149949045896.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2567,매출원가,,20220101-20220331,128304730378.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2568,매출총이익,,20220101-20220331,21644315518.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2569,판매비와관리비,,20220101-20220331,9149077212.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2570,당기순이익(손실),,20220101-20220331,11564732899.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2571,기본주당이익(손실),기본주당이익(손실),20220101-20220331,178.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2572,수익(매출액),,20210101-20210331,127103425159.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2573,매출원가,,20210101-20210331,111073603006.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2574,매출총이익,,20210101-20210331,16029822153.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2575,판매비와관리비,,20210101-20210331,7576083142.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2576,당기순이익(손실),,20210101-20210331,8812398949.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2577,기본주당이익(손실),기본주당이익(손실),20210101-20210331,164.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,,,
2578,매출원가,,20230701-20230930,2602624886240.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2579,매출총이익,,20230701-20230930,334446238841.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2580,영업이익,,20230701-20230930,124793052129.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2581,매출원가,,20230101-20230930,7735590010665.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2582,매출총이익,,20230101-20230930,971733189819.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2583,영업이익,,20230101-20230930,336222063218.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2584,매출원가,,20220701-20220930,2804188250086.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2585,매출총이익,,20220701-20220930,309234110615.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2586,영업이익,,20220701-20220930,107655027409.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2587,매출원가,,20220101-20220930,8225228128743.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2588,매출총이익,,20220101-20220930,882082175740.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2589,영업이익,,20220101-20220930,299445908086.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,,,
2606,매출원가,,20230101-20230331,2497945353093.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2607,매출총이익,,20230101-20230331,309874349730.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2608,판매비와관리비,,20230101-20230331,210838530551.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2609,영업이익,,20230101-20230331,99035819179.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2610,매출원가,,20220101-20220331,2601783331005.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2611,매출총이익,,20220101-20220331,255169536956.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2612,판매비와관리비,,20220101-20220331,179507926994.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2613,영업이익,,20220101-20220331,75661609962.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,,,
2626,매출원가,,20220701-20220930,2804188250086.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2627,매출총이익,,20220701-20220930,309234110615.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2628,판매비와관리비,,20220701-20220930,201579083206.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2629,영업이익,,20220701-20220930,107655027409.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2630,매출원가,,20220101-20220930,8225228128743.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2631,매출총이익,,20220101-20220930,882082175740.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2632,판매비와관리비,,20220101-20220930,582636267654.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2633,영업이익,,20220101-20220930,299445908086.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2634,매출원가,,20210701-20210930,2570837543590.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2635,매출총이익,,20210701-20210930,275651576069.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2636,판매비와관리비,,20210701-20210930,170303267488.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2637,영업이익,,20210701-20210930,105348308581.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2638,매출원가,,20210101-20210930,7511968877643.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2639,매출총이익,,20210101-20210930,774357966351.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2640,판매비와관리비,,20210101-20210930,530310564266.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2641,영업이익,,20210101-20210930,244047402085.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,,,
2658,매출원가,,20220101-20220331,2601783331005.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2659,매출총이익,,20220101-20220331,255169536956.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2660,판매비와관리비,,20220101-20220331,179507926994.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2661,영업이익,,20220101-20220331,75661609962.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2662,매출원가,,20210101-20210331,2469345560533.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2663,매출총이익,,20210101-20210331,223257312181.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2664,판매비와관리비,,20210101-20210331,175137506482.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2665,영업이익,,20210101-20210331,48119805699.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,,,
2666,매출원가,,20230701-20230930,593774319689.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2667,매출총이익,,20230701-20230930,262138891159.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2668,판매비와관리비,,20230701-20230930,206463980243.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2669,영업이익,,20230701-20230930,55674910916.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2670,매출원가,,20230101-20230930,1759482516230.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2671,매출총이익,,20230101-20230930,794338662406.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2672,판매비와관리비,,20230101-20230930,621211795530.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2673,영업이익,,20230101-20230930,173126866876.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2674,매출원가,,20220701-20220930,591160491506.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2675,매출총이익,,20220701-20220930,221847379386.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2676,판매비와관리비,,20220701-20220930,194547122410.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2677,영업이익,,20220701-20220930,27300256976.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2678,매출원가,,20220101-20220930,1665625536182.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2679,매출총이익,,20220101-20220930,639850651562.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2680,판매비와관리비,,20220101-20220930,573974889957.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2681,영업이익,,20220101-20220930,65875761605.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,,,
2694,매출원가,,20230101-20230331,596352593349.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,,,
2695,매출총이익,,20230101-20230331,264033716375.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,,,
2696,영업이익,,20230101-20230331,63753403383.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,,,
2697,매출원가,,20220101-20220331,521537901799.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,,,
2698,매출총이익,,20220101-20220331,214766809313.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,,,
2699,영업이익,,20220101-20220331,34322105440.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,,,
2709,매출원가,,20220701-20220930,591160491506.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2710,매출총이익,,20220701-20220930,221847379386.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2711,영업이익,,20220701-20220930,27300256976.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2712,매출원가,,20220101-20220930,1665625536182.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2713,매출총이익,,20220101-20220930,639850651562.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2714,영업이익,,20220101-20220930,65875761605.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2715,매출원가,,20210701-20210930,464834517648.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2716,매출총이익,,20210701-20210930,208160778021.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2717,영업이익,,20210701-20210930,29115916659.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2718,매출원가,,20210101-20210930,1353582950116.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2719,매출총이익,,20210101-20210930,601745597052.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2720,영업이익,,20210101-20210930,74701406134.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,,,
2733,매출원가,,20220101-20220331,521537901799.0,20220516000932,분기보고서 (2022.03),20220516,2022-05-16,004370,108241,농심,,,
2734,매출총이익,,20220101-20220331,214766809313.0,20220516000932,분기보고서 (2022.03),20220516,2022-05-16,004370,108241,농심,,,
2735,영업이익,,20220101-20220331,34322105440.0,20220516000932,분기보고서 (2022.03),20220516,2022-05-16,004370,108241,농심,,,
2736,매출원가,,20210101-20210331,442546550495.0,20220516000932,분기보고서 (2022.03),20220516,2022-05-16,004370,108241,농심,,,
2737,매출총이익,,20210101-20210331,191870597872.0,20220516000932,분기보고서 (2022.03),20220516,2022-05-16,004370,108241,농심,,,
2738,영업이익,,20210101-20210331,28308722145.0,20220516000932,분기보고서 (2022.03),20220516,2022-05-16,004370,108241,농심,,,
2739,매출원가,,20230701-20230930,499306995000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2740,매출총이익,,20230701-20230930,190951458000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2741,판매비와관리비,,20230701-20230930,60197245000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2742,당기순이익(손실),,20230701-20230930,114428182000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2743,기본주당이익(손실),기본주당이익(손실),20230701-20230930,6873.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2744,매출원가,,20230101-20230930,1397007540000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2745,매출총이익,,20230101-20230930,607082839000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2746,판매비와관리비,,20230101-20230930,140993459000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2747,당기순이익(손실),,20230101-20230930,717001493000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2748,기본주당이익(손실),기본주당이익(손실),20230101-20230930,36755.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2749,매출원가,,20220701-20220930,504903056000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2750,매출총이익,,20220701-20220930,268332528000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2751,판매비와관리비,,20220701-20220930,42175769000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2752,당기순이익(손실),,20220701-20220930,237285088000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2753,기본주당이익(손실),기본주당이익(손실),20220701-20220930,9936.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2754,매출원가,,20220101-20220930,1326906594000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2755,매출총이익,,20220101-20220930,592004229000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2756,판매비와관리비,,20220101-20220930,121492021000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2757,당기순이익(손실),,20220101-20220930,519069004000.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2758,기본주당이익(손실),기본주당이익(손실),20220101-20220930,21730.0,20231114002496,분기보고서 (2023.09),20231114,2023-11-14,010060,148896,OCI홀딩스,,,
2771,매출원가,,20230101-20230331,477536784000.0,20230616000557,[기재정정]분기보고서 (2023.03),20230616,2023-06-16,010060,148896,OCI홀딩스,,,
2772,판매비와관리비,,20230101-20230331,38633069000.0,20230616000557,[기재정정]분기보고서 (2023.03),20230616,2023-06-16,010060,148896,OCI홀딩스,,,
2773,매출원가,,20220101-20220331,397409000000.0,20230616000557,[기재정정]분기보고서 (2023.03),20230616,2023-06-16,010060,148896,OCI홀딩스,,,
2774,판매비와관리비,,20220101-20220331,48207094000.0,20230616000557,[기재정정]분기보고서 (2023.03),20230616,2023-06-16,010060,148896,OCI홀딩스,,,
2775,매출원가,,20230101-20230331,477536784000.0,20230515000433,분기보고서 (2023.03),20230515,2023-05-15,010060,148896,OCI홀딩스,,,
2776,판매비와관리비,,20230101-20230331,38633069000.0,20230515000433,분기보고서 (2023.03),20230515,2023-05-15,010060,148896,OCI홀딩스,,,
2777,매출원가,,20220101-20220331,397409000000.0,20230515000433,분기보고서 (2023.03),20230515,2023-05-15,010060,148896,OCI홀딩스,,,
2778,판매비와관리비,,20220101-20220331,48207094000.0,20230515000433,분기보고서 (2023.03),20230515,2023-05-15,010060,148896,OCI홀딩스,,,
2791,매출원가,,20220701-20220930,906810322000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2792,매출총이익,,20220701-20220930,375704827000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2793,판매비와관리비,,20220701-20220930,86585412000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2794,영업이익,,20220701-20220930,289119415000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2795,매출원가,,20220101-20220930,2463174424000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2796,매출총이익,,20220101-20220930,880566174000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2797,판매비와관리비,,20220101-20220930,248439630000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2798,영업이익,,20220101-20220930,632126544000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2799,매출원가,,20210701-20210930,619424688000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2800,매출총이익,,20210701-20210930,269305240000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2801,판매비와관리비,,20210701-20210930,74722878000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2802,영업이익,,20210701-20210930,194582362000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2803,매출원가,,20210101-20210930,1612137608000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2804,매출총이익,,20210101-20210930,617705227000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2805,판매비와관리비,,20210101-20210930,209755992000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2806,영업이익,,20210101-20210930,407949235000.0,20221111000568,분기보고서 (2022.09),20221111,2022-11-11,010060,148896,OCI홀딩스,,,
2823,매출원가,,20220101-20220331,759405807000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2824,매출총이익,,20220101-20220331,246670638000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2825,판매비와관리비,,20220101-20220331,84661261000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2826,영업이익,,20220101-20220331,162009377000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2827,매출원가,,20210101-20210331,457482595000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2828,매출총이익,,20210101-20210331,116195289000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2829,판매비와관리비,,20210101-20210331,69176732000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2830,영업이익,,20210101-20210331,47018557000.0,20220513000545,분기보고서 (2022.03),20220513,2022-05-13,010060,148896,OCI홀딩스,,,
2831,매출원가,,20230701-20230930,689980010422.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2832,매출총이익,,20230701-20230930,308791849040.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2833,판매비와관리비,,20230701-20230930,128846673334.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2834,영업이익,,20230701-20230930,179945175706.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2835,매출원가,,20230101-20230930,1915911084719.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2836,매출총이익,,20230101-20230930,931205873806.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2837,판매비와관리비,,20230101-20230930,373546131927.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2838,영업이익,,20230101-20230930,557659741879.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2839,매출원가,,20220701-20220930,755955698577.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2840,매출총이익,,20220701-20220930,406325964291.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
2841,판매비와관리비,,20220701-20220930,130430747338.0,20231114001025,분기보고서 (2023.09),20231114,2023-11-14,111770,776820,영원무역,,,
