,trade_date,Unnamed: 0,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
8020,2023-08-23,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8021,2023-08-24,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8022,2023-08-25,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8023,2023-08-26,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8024,2023-08-27,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8025,2023-08-28,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8026,2023-08-29,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8027,2023-08-30,18542.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,149626762815.0,20230818000202.0,[기재정정]반기보고서 (2023.06),20230818.0,2023-08-18,396690.0,1576102.0,미래에셋글로벌리츠
8028,2023-08-31,6808.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,51584500392.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8029,2023-08-31,6809.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,46263047734.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8030,2023-08-31,6810.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,97847548126.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8031,2023-08-31,6811.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,41692344690.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8032,2023-08-31,6812.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,7311591905.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8033,2023-08-31,6813.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,49003936595.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8034,2023-08-31,6814.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,48843611531.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8035,2023-08-31,6815.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20211231,74856443625.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8036,2023-08-31,6816.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20211231,41184533699.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8037,2023-08-31,6817.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20211231,116040977324.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8038,2023-08-31,6818.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20211231,56512006261.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8039,2023-08-31,6819.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20211231,17734397842.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8040,2023-08-31,6820.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20211231,74246404103.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8041,2023-08-31,6821.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20211231,41794573221.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8042,2023-08-31,6822.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20201231,73622815918.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8043,2023-08-31,6823.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20201231,76674626996.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8044,2023-08-31,6824.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20201231,150297442914.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8045,2023-08-31,6825.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20201231,37689990527.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8046,2023-08-31,6826.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20201231,49105213165.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8047,2023-08-31,6827.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20201231,86795203692.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8048,2023-08-31,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8049,2023-09-01,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8050,2023-09-02,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8051,2023-09-03,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8052,2023-09-04,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8053,2023-09-05,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8054,2023-09-06,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8055,2023-09-07,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8056,2023-09-08,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8057,2023-09-09,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8058,2023-09-10,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8059,2023-09-11,6828.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,63502239222.0,20230831001245.0,[기재정정]사업보고서 (2022.12),20230831.0,2023-08-31,145210.0,453488.0,다이나믹디자인
8060,2023-09-12,8334.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20191231,17560710636.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8061,2023-09-12,8335.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20191231,33546904540.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8062,2023-09-12,8336.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20191231,51107615176.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8063,2023-09-12,8337.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20191231,34507581900.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8064,2023-09-12,8338.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20191231,9490667318.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8065,2023-09-12,8339.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20191231,43998249218.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8066,2023-09-12,8340.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20191231,7109365958.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8067,2023-09-12,8341.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20181231,38106053764.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8068,2023-09-12,8342.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20181231,34723175267.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8069,2023-09-12,8343.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20181231,72829229031.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8070,2023-09-12,8344.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20181231,45124867908.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8071,2023-09-12,8345.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20181231,6159905197.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8072,2023-09-12,8346.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20181231,51284773105.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8073,2023-09-12,8347.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20181231,21544455926.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8074,2023-09-12,8348.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20171231,12510480335.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8075,2023-09-12,8349.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20171231,51450758334.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8076,2023-09-12,8350.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20171231,63961238669.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8077,2023-09-12,8351.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20171231,26943044648.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8078,2023-09-12,8352.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20171231,16224111906.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8079,2023-09-12,8353.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20171231,43167156554.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8080,2023-09-12,8354.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20171231,20794082115.0,20230912000346.0,[기재정정]사업보고서 (2019.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8081,2023-09-12,8355.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20181231,38106053764.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8082,2023-09-12,8356.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20181231,34723175267.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8083,2023-09-12,8357.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20181231,72829229031.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8084,2023-09-12,8358.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20181231,45124867908.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8085,2023-09-12,8359.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20181231,6159905197.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8086,2023-09-12,8360.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20181231,51284773105.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8087,2023-09-12,8361.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20181231,21544455926.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8088,2023-09-12,8362.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20171231,12510480335.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8089,2023-09-12,8363.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20171231,51450758334.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8090,2023-09-12,8364.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20171231,63961238669.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8091,2023-09-12,8365.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20171231,26943044648.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8092,2023-09-12,8366.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20171231,16224111906.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8093,2023-09-12,8367.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20171231,43167156554.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8094,2023-09-12,8368.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20171231,20794082115.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8095,2023-09-12,8369.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20161231,18349259973.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8096,2023-09-12,8370.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20161231,60880314239.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8097,2023-09-12,8371.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20161231,79229574212.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8098,2023-09-12,8372.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20161231,31024259496.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8099,2023-09-12,8373.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20161231,16530539491.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8100,2023-09-12,8374.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20161231,47554798987.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8101,2023-09-12,8375.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20161231,31674775225.0,20230912000336.0,[기재정정]사업보고서 (2018.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8102,2023-09-12,8376.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20171231,12510480335.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8103,2023-09-12,8377.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20171231,51450758334.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8104,2023-09-12,8378.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20171231,63961238669.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8105,2023-09-12,8379.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20171231,26943044648.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8106,2023-09-12,8380.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20171231,16224111906.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8107,2023-09-12,8381.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20171231,43167156554.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8108,2023-09-12,8382.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20171231,20794082115.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8109,2023-09-12,8383.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20161231,18349259973.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8110,2023-09-12,8384.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20161231,60880314239.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8111,2023-09-12,8385.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20161231,79229574212.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8112,2023-09-12,8386.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20161231,31024259496.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8113,2023-09-12,8387.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20161231,16530539491.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8114,2023-09-12,8388.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20161231,47554798987.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8115,2023-09-12,8389.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20161231,31674775225.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8116,2023-09-12,8390.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20151231,22683230565.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8117,2023-09-12,8391.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20151231,52017502460.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8118,2023-09-12,8392.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20151231,74700733025.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8119,2023-09-12,8393.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20151231,40524081932.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8120,2023-09-12,8394.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20151231,7537523474.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8121,2023-09-12,8395.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20151231,48061605406.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8122,2023-09-12,8396.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20151231,26639127619.0,20230912000310.0,[기재정정]사업보고서 (2017.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8123,2023-09-12,8397.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20161231,18349259973.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8124,2023-09-12,8398.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20161231,60880314239.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
