,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
33,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220331,6705438902.0,20230515002475,분기보고서 (2023.03),20230515,20230515,025530,00181943,에스제이엠홀딩스
34,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20220930,11412366576.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
35,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20220930,14489490153.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
36,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220930,17298732875.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
37,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220930,24903549970.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
38,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20210930,4611359923.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
39,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20210930,7614021065.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
40,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20210930,13086463689.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
41,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210930,20802371743.0,20221223000423,[기재정정]분기보고서 (2022.09),20221223,20221223,025530,00181943,에스제이엠홀딩스
42,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20220930,11211318715.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
43,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20220930,14288442292.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
44,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220930,17097685014.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
45,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220930,24702502109.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
46,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20210930,4611359923.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
47,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20210930,7614021065.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
48,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20210930,13086463689.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
49,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210930,20802371743.0,20221114000890,분기보고서 (2022.09),20221114,20221114,025530,00181943,에스제이엠홀딩스
50,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220331,1756011919.0,20220516000960,분기보고서 (2022.03),20220516,20220516,025530,00181943,에스제이엠홀딩스
51,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220331,6705438902.0,20220516000960,분기보고서 (2022.03),20220516,20220516,025530,00181943,에스제이엠홀딩스
52,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20210331,6206359004.0,20220516000960,분기보고서 (2022.03),20220516,20220516,025530,00181943,에스제이엠홀딩스
53,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210331,8831218889.0,20220516000960,분기보고서 (2022.03),20220516,20220516,025530,00181943,에스제이엠홀딩스
54,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220401-20220630,2695065529.0,20220816000740,반기보고서 (2022.06),20220816,20220816,123700,00815369,에스제이엠
55,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220630,8975466679.0,20220816000740,반기보고서 (2022.06),20220816,20220816,123700,00815369,에스제이엠
56,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210401-20210630,4139340354.0,20220816000740,반기보고서 (2022.06),20220816,20220816,123700,00815369,에스제이엠
57,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210630,12511335452.0,20220816000740,반기보고서 (2022.06),20220816,20220816,123700,00815369,에스제이엠
58,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220331,6280401150.0,20220516000689,분기보고서 (2022.03),20220516,20220516,123700,00815369,에스제이엠
59,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210331,8371995098.0,20220516000689,분기보고서 (2022.03),20220516,20220516,123700,00815369,에스제이엠
60,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20230630,-31272001756.0,20230919000247,사업보고서 (2023.06),20230919,20230919,021820,00134316,세원정공
61,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20230630,-24604468073.0,20230919000247,사업보고서 (2023.06),20230919,20230919,021820,00134316,세원정공
62,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20220630,-27859580279.0,20230919000247,사업보고서 (2023.06),20230919,20230919,021820,00134316,세원정공
