,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
3500,총포괄손익,,20220101-20220331,17193283321.0,20230512001038,분기보고서 (2023.03),20230512,2023-05-12,014820,132637,동원시스템즈,,
3514,총포괄손익,,20230701-20230930,22213023715.0,20231114002203,분기보고서 (2023.09),20231114,2023-11-14,006280,129679,녹십자,,
3515,총포괄손익,,20230101-20230930,9591157093.0,20231114002203,분기보고서 (2023.09),20231114,2023-11-14,006280,129679,녹십자,,
3516,총포괄손익,,20220701-20220930,52526123132.0,20231114002203,분기보고서 (2023.09),20231114,2023-11-14,006280,129679,녹십자,,
3517,총포괄손익,,20220101-20220930,87534656473.0,20231114002203,분기보고서 (2023.09),20231114,2023-11-14,006280,129679,녹십자,,
3522,총포괄손익,,20230101-20230331,-16406363266.0,20230515002265,분기보고서 (2023.03),20230515,2023-05-15,006280,129679,녹십자,,
3523,총포괄손익,,20220101-20220331,19109176638.0,20230515002265,분기보고서 (2023.03),20230515,2023-05-15,006280,129679,녹십자,,
3527,총포괄손익,,20220701-20220930,52526123132.0,20221114001451,분기보고서 (2022.09),20221114,2022-11-14,006280,129679,녹십자,,
3528,총포괄손익,,20220101-20220930,87534656473.0,20221114001451,분기보고서 (2022.09),20221114,2022-11-14,006280,129679,녹십자,,
3529,총포괄손익,,20210701-20210930,62546227083.0,20221114001451,분기보고서 (2022.09),20221114,2022-11-14,006280,129679,녹십자,,
3530,총포괄손익,,20210101-20210930,89279033988.0,20221114001451,분기보고서 (2022.09),20221114,2022-11-14,006280,129679,녹십자,,
3535,총포괄손익,,20220101-20220331,19109176638.0,20220516001621,분기보고서 (2022.03),20220516,2022-05-16,006280,129679,녹십자,,
3536,총포괄손익,,20210101-20210331,20600852929.0,20220516001621,분기보고서 (2022.03),20220516,2022-05-16,006280,129679,녹십자,,
3537,당기순이익(손실),,20230701-20230930,34954881847.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3538,총포괄손익,,20230701-20230930,33258797651.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3539,당기순이익(손실),,20230101-20230930,114595145964.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3540,총포괄손익,,20230101-20230930,113125727843.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3541,당기순이익(손실),,20220701-20220930,23102293183.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3542,총포괄손익,,20220701-20220930,34096313491.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3543,당기순이익(손실),,20220101-20220930,42645296786.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3544,총포괄손익,,20220101-20220930,58963428873.0,20231106000296,분기보고서 (2023.09),20231106,2023-11-06,248070,1159233,솔루엠,,
3553,당기순이익(손실),,20230101-20230331,45604320556.0,20230502000930,분기보고서 (2023.03),20230502,2023-05-02,248070,1159233,솔루엠,,
3554,총포괄손익,,20230101-20230331,49291564707.0,20230502000930,분기보고서 (2023.03),20230502,2023-05-02,248070,1159233,솔루엠,,
3555,당기순이익(손실),,20220101-20220331,10284893013.0,20230502000930,분기보고서 (2023.03),20230502,2023-05-02,248070,1159233,솔루엠,,
3556,총포괄손익,,20220101-20220331,10020446222.0,20230502000930,분기보고서 (2023.03),20230502,2023-05-02,248070,1159233,솔루엠,,
3563,당기순이익(손실),,20220701-20220930,23102293183.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3564,총포괄손익,,20220701-20220930,34096313491.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3565,당기순이익(손실),,20220101-20220930,42645296786.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3566,총포괄손익,,20220101-20220930,58963428873.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3567,당기순이익(손실),,20210701-20210930,8138701204.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3568,총포괄손익,,20210701-20210930,7277925656.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3569,당기순이익(손실),,20210101-20210930,19961782327.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3570,총포괄손익,,20210101-20210930,21635026851.0,20221108000010,분기보고서 (2022.09),20221108,2022-11-08,248070,1159233,솔루엠,,
3579,당기순이익(손실),,20220101-20220331,10284893013.0,20220502000016,분기보고서 (2022.03),20220502,2022-05-02,248070,1159233,솔루엠,,
3580,총포괄손익,,20220101-20220331,10020446222.0,20220502000016,분기보고서 (2022.03),20220502,2022-05-02,248070,1159233,솔루엠,,
3581,당기순이익(손실),,20210101-20210331,11548822394.0,20220502000016,분기보고서 (2022.03),20220502,2022-05-02,248070,1159233,솔루엠,,
3582,총포괄손익,,20210101-20210331,12837418479.0,20220502000016,분기보고서 (2022.03),20220502,2022-05-02,248070,1159233,솔루엠,,
3586,당기순이익(손실),,20230701-20230930,-8721248320.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3587,총포괄손익,,20230701-20230930,-8407416562.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3588,당기순이익(손실),,20230101-20230930,-28806629668.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3589,총포괄손익,,20230101-20230930,-24768253498.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3590,당기순이익(손실),,20220701-20220930,21413670520.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3591,총포괄손익,,20220701-20220930,27266805013.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3592,당기순이익(손실),,20220101-20220930,90391668930.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3593,총포괄손익,,20220101-20220930,103212821552.0,20231114002775,분기보고서 (2023.09),20231114,2023-11-14,093370,595191,후성,,
3602,당기순이익(손실),,20230101-20230331,-13142729922.0,20230515002703,분기보고서 (2023.03),20230515,2023-05-15,093370,595191,후성,,
3603,총포괄손익,,20230101-20230331,-8039837023.0,20230515002703,분기보고서 (2023.03),20230515,2023-05-15,093370,595191,후성,,
3604,당기순이익(손실),,20220101-20220331,47624572401.0,20230515002703,분기보고서 (2023.03),20230515,2023-05-15,093370,595191,후성,,
3605,총포괄손익,,20220101-20220331,51015578219.0,20230515002703,분기보고서 (2023.03),20230515,2023-05-15,093370,595191,후성,,
3612,당기순이익(손실),,20220701-20220930,21413670520.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3613,총포괄손익,,20220701-20220930,27266805013.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3614,당기순이익(손실),,20220101-20220930,90391668930.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3615,총포괄손익,,20220101-20220930,103212821552.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3616,당기순이익(손실),,20210701-20210930,22876760961.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3617,총포괄손익,,20210701-20210930,26329850002.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3618,당기순이익(손실),,20210101-20210930,20862181814.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3619,총포괄손익,,20210101-20210930,29596012291.0,20221114002431,분기보고서 (2022.09),20221114,2022-11-14,093370,595191,후성,,
3628,당기순이익(손실),,20220101-20220331,47624572401.0,20220516000884,분기보고서 (2022.03),20220516,2022-05-16,093370,595191,후성,,
3629,총포괄손익,,20220101-20220331,51015578219.0,20220516000884,분기보고서 (2022.03),20220516,2022-05-16,093370,595191,후성,,
3630,당기순이익(손실),,20210101-20210331,-6422614883.0,20220516000884,분기보고서 (2022.03),20220516,2022-05-16,093370,595191,후성,,
3631,총포괄손익,,20210101-20210331,-2590894251.0,20220516000884,분기보고서 (2022.03),20220516,2022-05-16,093370,595191,후성,,
3632,당기순이익(손실),,20230701-20230930,-5006506247.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3633,총포괄손익,,20230701-20230930,-9965963539.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3634,당기순이익(손실),,20230101-20230930,-399269434.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3635,총포괄손익,,20230101-20230930,-3959581998.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3636,당기순이익(손실),,20220701-20220930,10014057448.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3637,총포괄손익,,20220701-20220930,10448648117.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3638,당기순이익(손실),,20220101-20220930,38617712550.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3639,총포괄손익,,20220101-20220930,36913991834.0,20231114002540,분기보고서 (2023.09),20231114,2023-11-14,005950,145552,이수화학,,
3644,총포괄손익,,20230101-20230331,-6579007556.0,20230515002605,분기보고서 (2023.03),20230515,2023-05-15,005950,145552,이수화학,,
3645,총포괄손익,,20220101-20220331,11310750537.0,20230515002605,분기보고서 (2023.03),20230515,2023-05-15,005950,145552,이수화학,,
3652,총포괄손익,,20220701-20220930,10448648117.0,20221114002775,분기보고서 (2022.09),20221114,2022-11-14,005950,145552,이수화학,,
3653,총포괄손익,,20220101-20220930,36913991834.0,20221114002775,분기보고서 (2022.09),20221114,2022-11-14,005950,145552,이수화학,,
3654,총포괄손익,,20210701-20210930,15709565528.0,20221114002775,분기보고서 (2022.09),20221114,2022-11-14,005950,145552,이수화학,,
3655,총포괄손익,,20210101-20210930,78808458890.0,20221114002775,분기보고서 (2022.09),20221114,2022-11-14,005950,145552,이수화학,,
3660,총포괄손익,,20220101-20220331,11310750537.0,20220516002542,분기보고서 (2022.03),20220516,2022-05-16,005950,145552,이수화학,,
3661,총포괄손익,,20210101-20210331,21590396341.0,20220516002542,분기보고서 (2022.03),20220516,2022-05-16,005950,145552,이수화학,,
3662,당기순이익(손실),,20230701-20230930,-7035129683.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3663,총포괄손익,,20230701-20230930,12337488597.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3664,당기순이익(손실),,20230101-20230930,58753718915.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3665,총포괄손익,,20230101-20230930,77028145418.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3666,당기순이익(손실),,20220701-20220930,31306152053.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3667,총포괄손익,,20220701-20220930,68451273740.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3668,당기순이익(손실),,20220101-20220930,163617761766.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3669,총포괄손익,,20220101-20220930,208402249223.0,20231114002331,분기보고서 (2023.09),20231114,2023-11-14,120110,795135,코오롱인더,,
3678,당기순이익(손실),,20230101-20230331,28366620909.0,20230515002363,분기보고서 (2023.03),20230515,2023-05-15,120110,795135,코오롱인더,,
3679,총포괄손익,,20230101-20230331,36279717300.0,20230515002363,분기보고서 (2023.03),20230515,2023-05-15,120110,795135,코오롱인더,,
3680,당기순이익(손실),,20220101-20220331,88157958475.0,20230515002363,분기보고서 (2023.03),20230515,2023-05-15,120110,795135,코오롱인더,,
3681,총포괄손익,,20220101-20220331,131681282075.0,20230515002363,분기보고서 (2023.03),20230515,2023-05-15,120110,795135,코오롱인더,,
3688,당기순이익(손실),,20220701-20220930,31306152053.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3689,총포괄손익,,20220701-20220930,68451273740.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3690,당기순이익(손실),,20220101-20220930,163617761766.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3691,총포괄손익,,20220101-20220930,208402249223.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3692,당기순이익(손실),,20210701-20210930,56629092509.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3693,총포괄손익,,20210701-20210930,82518199777.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3694,당기순이익(손실),,20210101-20210930,186247126169.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3695,총포괄손익,,20210101-20210930,279050997057.0,20221114001568,분기보고서 (2022.09),20221114,2022-11-14,120110,795135,코오롱인더,,
3704,당기순이익(손실),,20220101-20220331,88157958475.0,20220516000985,분기보고서 (2022.03),20220516,2022-05-16,120110,795135,코오롱인더,,
3705,총포괄손익,,20220101-20220331,131681282075.0,20220516000985,분기보고서 (2022.03),20220516,2022-05-16,120110,795135,코오롱인더,,
3706,당기순이익(손실),,20210101-20210331,51957784444.0,20220516000985,분기보고서 (2022.03),20220516,2022-05-16,120110,795135,코오롱인더,,
3707,총포괄손익,,20210101-20210331,92383127931.0,20220516000985,분기보고서 (2022.03),20220516,2022-05-16,120110,795135,코오롱인더,,
3716,당기순이익(손실),,20230101-20230331,-10421227703.0,20230515001432,분기보고서 (2023.03),20230515,2023-05-15,004800,117188,효성,,
3717,당기순이익(손실),,20220101-20220331,46229336670.0,20230515001432,분기보고서 (2023.03),20230515,2023-05-15,004800,117188,효성,,
3733,당기순이익(손실),,20230701-20230930,32204595475.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3734,총포괄손익,,20230701-20230930,33720069363.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3735,당기순이익(손실),,20230101-20230930,210378423652.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3736,총포괄손익,,20230101-20230930,218472660411.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3737,당기순이익(손실),,20220701-20220930,56761793130.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3738,총포괄손익,,20220701-20220930,66843578204.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3739,당기순이익(손실),,20220101-20220930,193990238551.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3740,총포괄손익,,20220101-20220930,207311391097.0,20231114002633,분기보고서 (2023.09),20231114,2023-11-14,010780,115977,아이에스동서,,
3749,당기순이익(손실),,20230101-20230331,138421473270.0,20230515002895,분기보고서 (2023.03),20230515,2023-05-15,010780,115977,아이에스동서,,
3750,총포괄손익,,20230101-20230331,139447063514.0,20230515002895,분기보고서 (2023.03),20230515,2023-05-15,010780,115977,아이에스동서,,
3751,당기순이익(손실),,20220101-20220331,82198899643.0,20230515002895,분기보고서 (2023.03),20230515,2023-05-15,010780,115977,아이에스동서,,
3752,총포괄손익,,20220101-20220331,83539943722.0,20230515002895,분기보고서 (2023.03),20230515,2023-05-15,010780,115977,아이에스동서,,
3759,당기순이익(손실),,20220701-20220930,56761793130.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3760,총포괄손익,,20220701-20220930,66843578204.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3761,당기순이익(손실),,20220101-20220930,193990238551.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3762,총포괄손익,,20220101-20220930,207311391097.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3763,당기순이익(손실),,20210701-20210930,32240024922.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3764,총포괄손익,,20210701-20210930,32085541014.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3765,당기순이익(손실),,20210101-20210930,49651066537.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3766,총포괄손익,,20210101-20210930,50017998010.0,20221114002098,분기보고서 (2022.09),20221114,2022-11-14,010780,115977,아이에스동서,,
3775,당기순이익(손실),,20220101-20220331,82198899643.0,20220516002039,분기보고서 (2022.03),20220516,2022-05-16,010780,115977,아이에스동서,,
3776,총포괄손익,,20220101-20220331,83539943722.0,20220516002039,분기보고서 (2022.03),20220516,2022-05-16,010780,115977,아이에스동서,,
3777,당기순이익(손실),,20210101-20210331,14259982412.0,20220516002039,분기보고서 (2022.03),20220516,2022-05-16,010780,115977,아이에스동서,,
3778,총포괄손익,,20210101-20210331,14147144646.0,20220516002039,분기보고서 (2022.03),20220516,2022-05-16,010780,115977,아이에스동서,,
3779,당기순이익(손실),,20230701-20230930,-13066760511.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3780,총포괄손익,,20230701-20230930,-12595084520.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3781,당기순이익(손실),,20230101-20230930,-28071839735.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3782,총포괄손익,,20230101-20230930,-27363273257.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3783,당기순이익(손실),,20220701-20220930,-8072064041.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3784,총포괄손익,,20220701-20220930,-7117580003.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3785,당기순이익(손실),,20220101-20220930,10439555626.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3786,총포괄손익,,20220101-20220930,12560062798.0,20231113000752,분기보고서 (2023.09),20231113,2023-11-13,009240,161693,한샘,,
3795,총포괄손익,,20230101-20230331,-13544404150.0,20230515001739,분기보고서 (2023.03),20230515,2023-05-15,009240,161693,한샘,,
3796,총포괄손익,,20220101-20220331,18126747129.0,20230515001739,분기보고서 (2023.03),20230515,2023-05-15,009240,161693,한샘,,
3800,총포괄손익,,20220701-20220930,-7117580003.0,20221114002429,분기보고서 (2022.09),20221114,2022-11-14,009240,161693,한샘,,
3801,총포괄손익,,20220101-20220930,12560062798.0,20221114002429,분기보고서 (2022.09),20221114,2022-11-14,009240,161693,한샘,,
3802,총포괄손익,,20210701-20210930,19384795202.0,20221114002429,분기보고서 (2022.09),20221114,2022-11-14,009240,161693,한샘,,
3803,총포괄손익,,20210101-20210930,63447787177.0,20221114002429,분기보고서 (2022.09),20221114,2022-11-14,009240,161693,한샘,,
3808,총포괄손익,,20220101-20220331,18126747129.0,20220516002631,분기보고서 (2022.03),20220516,2022-05-16,009240,161693,한샘,,
3809,총포괄손익,,20210101-20210331,18929832349.0,20220516002631,분기보고서 (2022.03),20220516,2022-05-16,009240,161693,한샘,,
3810,당기순이익(손실),,20230701-20230930,19755998246.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3811,총포괄손익,,20230701-20230930,19580308268.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3812,당기순이익(손실),,20230101-20230930,68859444712.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3813,총포괄손익,,20230101-20230930,70689456541.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3814,당기순이익(손실),,20220701-20220930,6500473698.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3815,총포괄손익,,20220701-20220930,6479496320.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3816,당기순이익(손실),,20220101-20220930,43243678830.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3817,총포괄손익,,20220101-20220930,45334136771.0,20231114002768,분기보고서 (2023.09),20231114,2023-11-14,161890,939331,한국콜마,,
3826,총포괄손익,,20230101-20230331,5652656682.0,20230512001394,분기보고서 (2023.03),20230512,2023-05-12,161890,939331,한국콜마,,
3827,총포괄손익,,20220101-20220331,15835270978.0,20230512001394,분기보고서 (2023.03),20230512,2023-05-12,161890,939331,한국콜마,,
3840,당기순이익(손실),,20220701-20220930,6500473698.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3841,총포괄손익,,20220701-20220930,6479496320.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3842,당기순이익(손실),,20220101-20220930,43243678830.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3843,총포괄손익,,20220101-20220930,45334136771.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3844,당기순이익(손실),,20210701-20210930,6881791278.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3845,총포괄손익,,20210701-20210930,7091622391.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3846,당기순이익(손실),,20210101-20210930,34181767194.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3847,총포괄손익,,20210101-20210930,35444502023.0,20221114002701,분기보고서 (2022.09),20221114,2022-11-14,161890,939331,한국콜마,,
3856,당기순이익(손실),,20220101-20220331,14220322923.0,20220516001954,분기보고서 (2022.03),20220516,2022-05-16,161890,939331,한국콜마,,
3857,총포괄손익,,20220101-20220331,15835270978.0,20220516001954,분기보고서 (2022.03),20220516,2022-05-16,161890,939331,한국콜마,,
3858,당기순이익(손실),,20210101-20210331,15129267423.0,20220516001954,분기보고서 (2022.03),20220516,2022-05-16,161890,939331,한국콜마,,
3859,총포괄손익,,20210101-20210331,16715110896.0,20220516001954,분기보고서 (2022.03),20220516,2022-05-16,161890,939331,한국콜마,,
3860,당기순이익(손실),,20230701-20230930,113323970666.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3861,총포괄손익,,20230701-20230930,116020877605.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3862,당기순이익(손실),,20230101-20230930,303488681365.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3863,총포괄손익,,20230101-20230930,306868778726.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3864,당기순이익(손실),,20220701-20220930,104528535028.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3865,총포괄손익,,20220701-20220930,113908063598.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3866,당기순이익(손실),,20220101-20220930,252897767829.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3867,총포괄손익,,20220101-20220930,263793513582.0,20231114002046,분기보고서 (2023.09),20231114,2023-11-14,007700,126487,F&F 홀딩스,,
3876,당기순이익(손실),,20230101-20230331,113295491321.0,20230515001870,분기보고서 (2023.03),20230515,2023-05-15,007700,126487,F&F 홀딩스,,
3877,총포괄손익,,20230101-20230331,114092512684.0,20230515001870,분기보고서 (2023.03),20230515,2023-05-15,007700,126487,F&F 홀딩스,,
3878,당기순이익(손실),,20220101-20220331,87296069428.0,20230515001870,분기보고서 (2023.03),20230515,2023-05-15,007700,126487,F&F 홀딩스,,
3879,총포괄손익,,20220101-20220331,88185509740.0,20230515001870,분기보고서 (2023.03),20230515,2023-05-15,007700,126487,F&F 홀딩스,,
3886,당기순이익(손실),,20220701-20220930,104528535028.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3887,총포괄손익,,20220701-20220930,113908063598.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3888,당기순이익(손실),,20220101-20220930,252897767829.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3889,총포괄손익,,20220101-20220930,263793513582.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3890,당기순이익(손실),,20210701-20210930,32938245668.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3891,총포괄손익,,20210701-20210930,41249559074.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3892,당기순이익(손실),,20210101-20210930,1892677760044.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3893,총포괄손익,,20210101-20210930,1909561963330.0,20221114002303,분기보고서 (2022.09),20221114,2022-11-14,007700,126487,F&F 홀딩스,,
3902,당기순이익(손실),,20220101-20220331,95094502155.0,20220516002251,분기보고서 (2022.03),20220516,2022-05-16,007700,126487,F&F 홀딩스,,
3903,총포괄손익,,20220101-20220331,95983942466.0,20220516002251,분기보고서 (2022.03),20220516,2022-05-16,007700,126487,F&F 홀딩스,,
3904,당기순이익(손실),,20210101-20210331,56394345890.0,20220516002251,분기보고서 (2022.03),20220516,2022-05-16,007700,126487,F&F 홀딩스,,
3905,총포괄손익,,20210101-20210331,57246977784.0,20220516002251,분기보고서 (2022.03),20220516,2022-05-16,007700,126487,F&F 홀딩스,,
3906,당기순이익(손실),,20230701-20230930,31032378009.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3907,총포괄손익,,20230701-20230930,31032378009.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3908,당기순이익(손실),,20230101-20230930,100777451975.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3909,총포괄손익,,20230101-20230930,100777451975.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3910,당기순이익(손실),,20220701-20220930,-67584020870.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3911,총포괄손익,,20220701-20220930,-67584020870.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3912,당기순이익(손실),,20220101-20220930,-189818382509.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3913,총포괄손익,,20220101-20220930,-189818382509.0,20231114001748,분기보고서 (2023.09),20231114,2023-11-14,089590,555874,제주항공,,
3922,당기순이익(손실),,20230101-20230331,48210559776.0,20230515002740,분기보고서 (2023.03),20230515,2023-05-15,089590,555874,제주항공,,
