,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
75,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
76,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
77,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230630,216701280260.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
78,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,118207317968.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
79,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,334908598228.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
80,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,47447300838.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
81,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,15635085714.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
82,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,63082386552.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
83,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,271826211676.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
84,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,208120718755.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
