Unnamed: 0,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,date,fs_start_date,fs_end_date,year,quarter,end_quarter
996,판매비와관리비,20220101-20221231,1449756471669.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2022-01-01,2022-12-31,2022,1,4
997,당기순이익(손실),20220101-20221231,-453149865549.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2022-01-01,2022-12-31,2022,1,4
998,기본주당이익(손실),20220101-20221231,-1249.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2022-01-01,2022-12-31,2022,1,4
999,매출원가,20210101-20211231,9157134165228.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2021-01-01,2021-12-31,2021,1,4
1000,매출총이익,20210101-20211231,1833756050629.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2021-01-01,2021-12-31,2021,1,4
1001,판매비와관리비,20210101-20211231,964392551948.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2021-01-01,2021-12-31,2021,1,4
1002,당기순이익(손실),20210101-20211231,645821146630.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2021-01-01,2021-12-31,2021,1,4
1003,기본주당이익(손실),20210101-20211231,1090.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2021-01-01,2021-12-31,2021,1,4
1004,매출원가,20200101-20201231,7853988551074.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2020-01-01,2020-12-31,2020,1,4
1005,매출총이익,20200101-20201231,1001284287290.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2020-01-01,2020-12-31,2020,1,4
1006,판매비와관리비,20200101-20201231,1156036442394.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2020-01-01,2020-12-31,2020,1,4
1007,당기순이익(손실),20200101-20201231,-838445772846.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2020-01-01,2020-12-31,2020,1,4
1008,기본주당이익(손실),20200101-20201231,-4279.0,20230321001573,사업보고서 (2022.12),20230321,2023-03-21,034020,159616,두산에너빌리티,2023-03-21,2020-01-01,2020-12-31,2020,1,4
1009,매출원가,20220701-20220930,3289452877144.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1010,매출총이익,20220701-20220930,670871245085.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1011,판매비와관리비,20220701-20220930,356302146185.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1012,기본주당이익(손실),20220701-20220930,135.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1013,매출원가,20220101-20220930,8949497607325.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1014,매출총이익,20220101-20220930,1849792123541.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1015,판매비와관리비,20220101-20220930,1015378469800.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1016,기본주당이익(손실),20220101-20220930,-239.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1017,매출원가,20210701-20210930,2433717208807.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1018,매출총이익,20210701-20210930,496229523861.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1019,판매비와관리비,20210701-20210930,272689504628.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1020,기본주당이익(손실),20210701-20210930,266.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1021,매출원가,20210101-20210930,6273415053656.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1022,매출총이익,20210101-20210930,1352322542209.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1023,판매비와관리비,20210101-20210930,661878571851.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1024,기본주당이익(손실),20210101-20210930,739.0,20221114002161,분기보고서 (2022.09),20221114,2022-11-14,034020,159616,두산에너빌리티,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1025,매출원가,20220401-20220630,3169295468029.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1026,매출총이익,20220401-20220630,665360284100.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1027,판매비와관리비,20220401-20220630,337023727930.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1028,기본주당이익(손실),20220401-20220630,-306.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1029,매출원가,20220101-20220630,5660044730181.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1030,매출총이익,20220101-20220630,1178920878456.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1031,판매비와관리비,20220101-20220630,659076323615.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1032,기본주당이익(손실),20220101-20220630,-388.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1033,매출원가,20210401-20210630,1967753452034.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1034,매출총이익,20210401-20210630,414427970667.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1035,판매비와관리비,20210401-20210630,189448806834.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1036,기본주당이익(손실),20210401-20210630,194.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1037,매출원가,20210101-20210630,3839697844849.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1038,매출총이익,20210101-20210630,856093018348.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1039,판매비와관리비,20210101-20210630,389189067223.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1040,기본주당이익(손실),20210101-20210630,469.0,20220816001395,반기보고서 (2022.06),20220816,2022-08-16,034020,159616,두산에너빌리티,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1041,매출원가,20220101-20220331,2551539757319.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2022-01-01,2022-03-31,2022,1,1
1042,매출총이익,20220101-20220331,519745293254.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2022-01-01,2022-03-31,2022,1,1
1043,판매비와관리비,20220101-20220331,327605358247.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2022-01-01,2022-03-31,2022,1,1
1044,기본주당이익(손실),20220101-20220331,-68.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2022-01-01,2022-03-31,2022,1,1
1045,매출원가,20210101-20210331,1920556016979.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2021-01-01,2021-03-31,2021,1,1
1046,매출총이익,20210101-20210331,446562685286.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2021-01-01,2021-03-31,2021,1,1
1047,판매비와관리비,20210101-20210331,204694379399.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2021-01-01,2021-03-31,2021,1,1
1048,기본주당이익(손실),20210101-20210331,281.0,20220513001669,분기보고서 (2022.03),20220513,2022-05-13,034020,159616,두산에너빌리티,2022-05-13,2021-01-01,2021-03-31,2021,1,1
1049,매출원가,20230701-20230930,823866189802.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1050,매출총이익,20230701-20230930,922314836740.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1051,판매비와관리비,20230701-20230930,793816876538.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1052,매출원가,20230101-20230930,2422657454240.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1053,매출총이익,20230101-20230930,2814966964933.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1054,판매비와관리비,20230101-20230930,2382701571691.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1055,매출원가,20220701-20220930,828997882906.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1056,매출총이익,20220701-20220930,1041347620011.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1057,판매비와관리비,20220701-20220930,851284396865.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1058,매출원가,20220101-20220930,2365669958446.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1059,매출총이익,20220101-20220930,3012328065300.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1060,판매비와관리비,20220101-20220930,2430105539859.0,20231114001536,분기보고서 (2023.09),20231114,2023-11-14,051900,356370,LG생활건강,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1061,매출원가,20230401-20230630,819858986559.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1062,매출총이익,20230401-20230630,987861011713.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1063,판매비와관리비,20230401-20230630,830011860542.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1064,당기순이익(손실),20230401-20230630,96382385400.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1065,매출원가,20230101-20230630,1598791264438.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1066,매출총이익,20230101-20230630,1892652128193.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1067,판매비와관리비,20230101-20230630,1588884695153.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1068,당기순이익(손실),20230101-20230630,192693997900.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1069,매출원가,20220401-20220630,801297247629.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1070,매출총이익,20220401-20220630,1061379862084.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1071,판매비와관리비,20220401-20220630,844794810554.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1072,당기순이익(손실),20220401-20220630,125999185133.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1073,매출원가,20220101-20220630,1536672075540.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1074,매출총이익,20220101-20220630,1970980445289.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1075,판매비와관리비,20220101-20220630,1578821142994.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1076,당기순이익(손실),20220101-20220630,239750848087.0,20230814001956,반기보고서 (2023.06),20230814,2023-08-14,051900,356370,LG생활건강,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1077,매출원가,20230101-20230331,778932277879.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1078,매출총이익,20230101-20230331,904791116480.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1079,판매비와관리비,20230101-20230331,758872834611.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1080,당기순이익(손실),20230101-20230331,96311612500.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1081,매출원가,20220101-20220331,735374827911.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1082,매출총이익,20220101-20220331,909600583205.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1083,판매비와관리비,20220101-20220331,734026332440.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1084,당기순이익(손실),20220101-20220331,113751662954.0,20230515001584,분기보고서 (2023.03),20230515,2023-05-15,051900,356370,LG생활건강,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1085,매출원가,20220101-20221231,3168512092765.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2022-01-01,2022-12-31,2022,1,4
1086,매출총이익,20220101-20221231,4017247091570.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2022-01-01,2022-12-31,2022,1,4
1087,판매비와관리비,20220101-20221231,3306124157201.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2022-01-01,2022-12-31,2022,1,4
1088,당기순이익(손실),20220101-20221231,258340046881.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2022-01-01,2022-12-31,2022,1,4
1089,매출원가,20210101-20211231,3039883555040.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2021-01-01,2021-12-31,2021,1,4
1090,매출총이익,20210101-20211231,5051627742921.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2021-01-01,2021-12-31,2021,1,4
1091,판매비와관리비,20210101-20211231,3761997319316.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2021-01-01,2021-12-31,2021,1,4
1092,당기순이익(손실),20210101-20211231,861127851880.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2021-01-01,2021-12-31,2021,1,4
1093,매출원가,20200101-20201231,2962930553558.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2020-01-01,2020-12-31,2020,1,4
1094,매출총이익,20200101-20201231,4881575503573.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2020-01-01,2020-12-31,2020,1,4
1095,판매비와관리비,20200101-20201231,3660710772262.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2020-01-01,2020-12-31,2020,1,4
1096,당기순이익(손실),20200101-20201231,813101140024.0,20230320000833,사업보고서 (2022.12),20230320,2023-03-20,051900,356370,LG생활건강,2023-03-20,2020-01-01,2020-12-31,2020,1,4
1097,매출원가,20220701-20220930,828997882906.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1098,매출총이익,20220701-20220930,1041347620011.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1099,판매비와관리비,20220701-20220930,851284396865.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1100,당기순이익(손실),20220701-20220930,127383106685.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1101,매출원가,20220101-20220930,2365669958446.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1102,매출총이익,20220101-20220930,3012328065300.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1103,판매비와관리비,20220101-20220930,2430105539859.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1104,당기순이익(손실),20220101-20220930,367133954772.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1105,매출원가,20210701-20210930,750489536879.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1106,매출총이익,20210701-20210930,1259846940455.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1107,판매비와관리비,20210701-20210930,917593338911.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1108,당기순이익(손실),20210701-20210930,239545561805.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1109,매출원가,20210101-20210930,2226946362732.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1110,매출총이익,20210101-20210930,3841479615872.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1111,판매비와관리비,20210101-20210930,2792883040622.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1112,당기순이익(손실),20210101-20210930,724716674088.0,20221114001871,분기보고서 (2022.09),20221114,2022-11-14,051900,356370,LG생활건강,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1113,매출원가,20220401-20220630,801297247629.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1114,매출총이익,20220401-20220630,1061379862084.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1115,판매비와관리비,20220401-20220630,844794810554.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1116,당기순이익(손실),20220401-20220630,125999185133.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1117,매출원가,20220101-20220630,1536672075540.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1118,매출총이익,20220101-20220630,1970980445289.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1119,판매비와관리비,20220101-20220630,1578821142994.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1120,당기순이익(손실),20220101-20220630,239750848087.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1121,매출원가,20210401-20210630,737372327289.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1122,매출총이익,20210401-20210630,1284048612761.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1123,판매비와관리비,20210401-20210630,948278519730.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1124,당기순이익(손실),20210401-20210630,226350644212.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1125,매출원가,20210101-20210630,1476456825853.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1126,매출총이익,20210101-20210630,2581632675417.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1127,판매비와관리비,20210101-20210630,1875289701711.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1128,당기순이익(손실),20210101-20210630,485171112283.0,20220816002387,반기보고서 (2022.06),20220816,2022-08-16,051900,356370,LG생활건강,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1129,매출원가,20220101-20220331,735374827911.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1130,매출총이익,20220101-20220331,909600583205.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1131,판매비와관리비,20220101-20220331,734026332440.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1132,당기순이익(손실),20220101-20220331,113751662954.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1133,매출원가,20210101-20210331,739084498564.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1134,매출총이익,20210101-20210331,1297584062656.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1135,판매비와관리비,20210101-20210331,927011181981.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1136,당기순이익(손실),20210101-20210331,258820468071.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1137,당기순이익(손실),20230701-20230930,308237000000.0,20231114001064,분기보고서 (2023.09),20231114,2023-11-14,017670,159023,SK텔레콤,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1138,당기순이익(손실),20230101-20230930,958495000000.0,20231114001064,분기보고서 (2023.09),20231114,2023-11-14,017670,159023,SK텔레콤,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1139,당기순이익(손실),20220701-20220930,245606000000.0,20231114001064,분기보고서 (2023.09),20231114,2023-11-14,017670,159023,SK텔레콤,2023-11-14,2022-07-01,2022-09-30,2022,3,3
