,trade_date,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
566,2023-08-14,매출원가,20230101-20230630,27180870000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
567,2023-08-14,매출총이익,20230101-20230630,3171048000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
568,2023-08-14,판매비와관리비,20230101-20230630,2089188000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
569,2023-08-14,영업이익,20230101-20230630,1081860000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
570,2023-08-14,매출원가,20220401-20220630,10921177000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
571,2023-08-14,매출총이익,20220401-20220630,1386875000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
572,2023-08-14,판매비와관리비,20220401-20220630,983544000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
573,2023-08-14,영업이익,20220401-20220630,403331000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
574,2023-08-14,매출원가,20220101-20220630,20985709000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
575,2023-08-14,매출총이익,20220101-20220630,2630553000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
576,2023-08-14,판매비와관리비,20220101-20220630,1840349000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
577,2023-08-14,영업이익,20220101-20220630,790204000000.0,20230814001996,반기보고서 (2023.06),20230814,2023-08-14,012330,164788,현대모비스
578,2023-05-15,매출원가,20230101-20230331,13236711000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
579,2023-05-15,매출총이익,20230101-20230331,1430263000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
580,2023-05-15,판매비와관리비,20230101-20230331,1012170000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
581,2023-05-15,영업이익,20230101-20230331,418093000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
582,2023-05-15,매출원가,20220101-20220331,10064532000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
583,2023-05-15,매출총이익,20220101-20220331,1243678000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
584,2023-05-15,판매비와관리비,20220101-20220331,856805000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
585,2023-05-15,영업이익,20220101-20220331,386873000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스
586,2023-03-21,매출원가,20220101-20221231,45919139000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
587,2023-03-21,매출총이익,20220101-20221231,5987154000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
588,2023-03-21,판매비와관리비,20220101-20221231,3960623000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
589,2023-03-21,영업이익,20220101-20221231,2026531000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
590,2023-03-21,매출원가,20210101-20211231,36437646000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
591,2023-03-21,매출총이익,20210101-20211231,5264538000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
592,2023-03-21,판매비와관리비,20210101-20211231,3224426000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
593,2023-03-21,영업이익,20210101-20211231,2040112000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
594,2023-03-21,매출원가,20200101-20201231,31922266000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
595,2023-03-21,매출총이익,20200101-20201231,4704238000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
596,2023-03-21,판매비와관리비,20200101-20201231,2873946000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
597,2023-03-21,영업이익,20200101-20201231,1830292000000.0,20230321001162,[기재정정]사업보고서 (2022.12),20230321,2023-03-21,012330,164788,현대모비스
598,2023-03-14,매출원가,20220101-20221231,45919139000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
599,2023-03-14,매출총이익,20220101-20221231,5987154000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
600,2023-03-14,판매비와관리비,20220101-20221231,3960623000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
601,2023-03-14,영업이익,20220101-20221231,2026531000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
602,2023-03-14,매출원가,20210101-20211231,36437646000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
603,2023-03-14,매출총이익,20210101-20211231,5264538000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
604,2023-03-14,판매비와관리비,20210101-20211231,3224426000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
605,2023-03-14,영업이익,20210101-20211231,2040112000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
606,2023-03-14,매출원가,20200101-20201231,31922266000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
607,2023-03-14,매출총이익,20200101-20201231,4704238000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
608,2023-03-14,판매비와관리비,20200101-20201231,2873946000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
609,2023-03-14,영업이익,20200101-20201231,1830292000000.0,20230314000579,사업보고서 (2022.12),20230314,2023-03-14,012330,164788,현대모비스
610,2023-01-27,매출원가,20220701-20220930,11718205000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
611,2023-01-27,매출총이익,20220701-20220930,1577327000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
612,2023-01-27,판매비와관리비,20220701-20220930,1001369000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
613,2023-01-27,영업이익,20220701-20220930,575958000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
614,2023-01-27,매출원가,20220101-20220930,32703914000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
615,2023-01-27,매출총이익,20220101-20220930,4207880000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
616,2023-01-27,판매비와관리비,20220101-20220930,2841718000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
617,2023-01-27,영업이익,20220101-20220930,1366162000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
618,2023-01-27,매출원가,20210701-20210930,8712520000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
619,2023-01-27,매출총이익,20210701-20210930,1277370000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
620,2023-01-27,판매비와관리비,20210701-20210930,819772000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
621,2023-01-27,영업이익,20210701-20210930,457598000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
622,2023-01-27,매출원가,20210101-20210930,26297788000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
623,2023-01-27,매출총이익,20210101-20210930,3792982000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
624,2023-01-27,판매비와관리비,20210101-20210930,2281466000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
625,2023-01-27,영업이익,20210101-20210930,1511516000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스
626,2023-01-27,매출원가,20220701-20220930,11603105000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
627,2023-01-27,매출총이익,20220701-20220930,1577327000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
628,2023-01-27,판매비와관리비,20220701-20220930,1001369000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
629,2023-01-27,영업이익,20220701-20220930,575958000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
630,2023-01-27,매출원가,20220101-20220930,32588814000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
631,2023-01-27,매출총이익,20220101-20220930,4207880000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
632,2023-01-27,판매비와관리비,20220101-20220930,2841718000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
633,2023-01-27,영업이익,20220101-20220930,1366162000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
634,2023-01-27,매출원가,20210701-20210930,8712520000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
635,2023-01-27,매출총이익,20210701-20210930,1277370000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
636,2023-01-27,판매비와관리비,20210701-20210930,819772000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
637,2023-01-27,영업이익,20210701-20210930,457598000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
638,2023-01-27,매출원가,20210101-20210930,26297788000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
639,2023-01-27,매출총이익,20210101-20210930,3792982000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
640,2023-01-27,판매비와관리비,20210101-20210930,2281466000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
641,2023-01-27,영업이익,20210101-20210930,1511516000000.0,20221114001255,분기보고서 (2022.09),20221114,2022-11-14,012330,164788,현대모비스
642,2023-01-27,매출원가,20220401-20220630,10921177000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
643,2023-01-27,매출총이익,20220401-20220630,1386875000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
644,2023-01-27,판매비와관리비,20220401-20220630,983544000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
645,2023-01-27,영업이익,20220401-20220630,403331000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
646,2023-01-27,매출원가,20220101-20220630,20985709000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
647,2023-01-27,매출총이익,20220101-20220630,2630553000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
648,2023-01-27,판매비와관리비,20220101-20220630,1840349000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
649,2023-01-27,영업이익,20220101-20220630,790204000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
650,2023-01-27,매출원가,20210401-20210630,8968912000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
651,2023-01-27,매출총이익,20210401-20210630,1316166000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
652,2023-01-27,판매비와관리비,20210401-20210630,752598000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
653,2023-01-27,영업이익,20210401-20210630,563568000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
654,2023-01-27,매출원가,20210101-20210630,17585268000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
655,2023-01-27,매출총이익,20210101-20210630,2515612000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
656,2023-01-27,판매비와관리비,20210101-20210630,1461694000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
657,2023-01-27,영업이익,20210101-20210630,1053918000000.0,20220816001406,반기보고서 (2022.06),20220816,2022-08-16,012330,164788,현대모비스
658,2023-01-27,매출원가,20220101-20220331,10064532000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
659,2023-01-27,매출총이익,20220101-20220331,1243678000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
660,2023-01-27,판매비와관리비,20220101-20220331,856805000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
661,2023-01-27,영업이익,20220101-20220331,386873000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
662,2023-01-27,매출원가,20210101-20210331,8616356000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
663,2023-01-27,매출총이익,20210101-20210331,1199446000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
664,2023-01-27,판매비와관리비,20210101-20210331,709096000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
665,2023-01-27,영업이익,20210101-20210331,490350000000.0,20220516001449,분기보고서 (2022.03),20220516,2022-05-16,012330,164788,현대모비스
666,2023-11-14,매출원가,20230701-20230930,15697860000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
667,2023-11-14,매출총이익,20230701-20230930,5011480000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
668,2023-11-14,판매비와관리비,20230701-20230930,4014820000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
669,2023-11-14,당기순이익(손실),20230701-20230930,485262000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
670,2023-11-14,매출원가,20230101-20230930,46056242000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
671,2023-11-14,매출총이익,20230101-20230930,15067427000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
672,2023-11-14,판매비와관리비,20230101-20230930,11831462000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
673,2023-11-14,당기순이익(손실),20230101-20230930,1227045000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
674,2023-11-14,매출원가,20220701-20220930,16131316000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
675,2023-11-14,매출총이익,20220701-20220930,5045449000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
676,2023-11-14,판매비와관리비,20220701-20220930,4298892000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
677,2023-11-14,당기순이익(손실),20220701-20220930,336431000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
678,2023-11-14,매출원가,20220101-20220930,45607560000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
679,2023-11-14,매출총이익,20220101-20220930,16002250000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
680,2023-11-14,판매비와관리비,20220101-20220930,12520549000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
681,2023-11-14,당기순이익(손실),20220101-20220930,2075464000000.0,20231114001391,분기보고서 (2023.09),20231114,2023-11-14,066570,401731,LG전자
682,2023-08-14,매출원가,20230401-20230630,15112453000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
683,2023-08-14,매출총이익,20230401-20230630,4886004000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
684,2023-08-14,판매비와관리비,20230401-20230630,4144087000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
685,2023-08-14,당기순이익(손실),20230401-20230630,195254000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
686,2023-08-14,매출원가,20230101-20230630,30358382000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
687,2023-08-14,매출총이익,20230101-20230630,10055947000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
688,2023-08-14,판매비와관리비,20230101-20230630,7816642000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
689,2023-08-14,당기순이익(손실),20230101-20230630,741783000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
690,2023-08-14,매출원가,20220401-20220630,14457730000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
691,2023-08-14,매출총이익,20220401-20220630,5006313000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
692,2023-08-14,판매비와관리비,20220401-20220630,4214059000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
693,2023-08-14,당기순이익(손실),20220401-20220630,338032000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
694,2023-08-14,매출원가,20220101-20220630,29476244000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
695,2023-08-14,매출총이익,20220101-20220630,10956801000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
696,2023-08-14,판매비와관리비,20220101-20220630,8221657000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
697,2023-08-14,당기순이익(손실),20220101-20220630,1739033000000.0,20230814001489,반기보고서 (2023.06),20230814,2023-08-14,066570,401731,LG전자
698,2023-05-15,매출원가,20230101-20230331,15245929000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
699,2023-05-15,매출총이익,20230101-20230331,5169943000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
700,2023-05-15,판매비와관리비,20230101-20230331,3672555000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
701,2023-05-15,당기순이익(손실),20230101-20230331,546529000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
702,2023-05-15,매출원가,20220101-20220331,15018514000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
703,2023-05-15,매출총이익,20220101-20220331,5950488000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
704,2023-05-15,판매비와관리비,20220101-20220331,4007598000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
705,2023-05-15,당기순이익(손실),20220101-20220331,1401001000000.0,20230515001288,분기보고서 (2023.03),20230515,2023-05-15,066570,401731,LG전자
706,2023-03-17,매출원가,20220101-20221231,63231088000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
707,2023-03-17,매출총이익,20220101-20221231,20236230000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
708,2023-03-17,판매비와관리비,20220101-20221231,16685258000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
709,2023-03-17,당기순이익(손실),20220101-20221231,1863123000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
710,2023-03-17,매출원가,20210101-20211231,55010762000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
711,2023-03-17,매출총이익,20210101-20211231,18897222000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
712,2023-03-17,판매비와관리비,20210101-20211231,14839225000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
713,2023-03-17,당기순이익(손실),20210101-20211231,1414972000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
714,2023-03-17,매출원가,20200101-20201231,41830306000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
715,2023-03-17,매출총이익,20200101-20201231,15345864000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
716,2023-03-17,판매비와관리비,20200101-20201231,11502483000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
717,2023-03-17,당기순이익(손실),20200101-20201231,2063790000000.0,20230317000955,사업보고서 (2022.12),20230317,2023-03-17,066570,401731,LG전자
718,2023-03-17,매출원가,20220701-20220930,16131316000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
719,2023-03-17,매출총이익,20220701-20220930,5045449000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
720,2023-03-17,판매비와관리비,20220701-20220930,4298892000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
721,2023-03-17,당기순이익(손실),20220701-20220930,336431000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
722,2023-03-17,매출원가,20220101-20220930,45607560000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
723,2023-03-17,매출총이익,20220101-20220930,16002250000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
724,2023-03-17,판매비와관리비,20220101-20220930,12520549000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
725,2023-03-17,당기순이익(손실),20220101-20220930,2075464000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
726,2023-03-17,매출원가,20210701-20210930,13769004000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
727,2023-03-17,매출총이익,20210701-20210930,4798509000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
728,2023-03-17,판매비와관리비,20210701-20210930,4201731000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
729,2023-03-17,당기순이익(손실),20210701-20210930,516477000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
730,2023-03-17,매출원가,20210101-20210930,39003175000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
731,2023-03-17,매출총이익,20210101-20210930,14129688000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
732,2023-03-17,판매비와관리비,20210101-20210930,10817003000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
733,2023-03-17,당기순이익(손실),20210101-20210930,1393657000000.0,20221114001014,분기보고서 (2022.09),20221114,2022-11-14,066570,401731,LG전자
734,2023-03-17,매출원가,20220401-20220630,14457730000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
735,2023-03-17,매출총이익,20220401-20220630,5006313000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
736,2023-03-17,판매비와관리비,20220401-20220630,4214059000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
737,2023-03-17,당기순이익(손실),20220401-20220630,338032000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
738,2023-03-17,매출원가,20220101-20220630,29476244000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
739,2023-03-17,매출총이익,20220101-20220630,10956801000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
740,2023-03-17,판매비와관리비,20220101-20220630,8221657000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
741,2023-03-17,당기순이익(손실),20220101-20220630,1739033000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
742,2023-03-17,매출원가,20210401-20210630,12403364000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
743,2023-03-17,매출총이익,20210401-20210630,4528847000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
744,2023-03-17,판매비와관리비,20210401-20210630,3628746000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
745,2023-03-17,당기순이익(손실),20210401-20210630,-291965000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
746,2023-03-17,매출원가,20210101-20210630,25234171000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
747,2023-03-17,매출총이익,20210101-20210630,9331179000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
748,2023-03-17,판매비와관리비,20210101-20210630,6615272000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
749,2023-03-17,당기순이익(손실),20210101-20210630,877180000000.0,20220816001069,반기보고서 (2022.06),20220816,2022-08-16,066570,401731,LG전자
750,2023-03-17,매출원가,20220101-20220331,15194376000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
751,2023-03-17,매출총이익,20220101-20220331,5917013000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
752,2023-03-17,판매비와관리비,20220101-20220331,4036531000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
753,2023-03-17,당기순이익(손실),20220101-20220331,1401001000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
754,2023-03-17,매출원가,20210101-20210331,12995305000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
755,2023-03-17,매출총이익,20210101-20210331,4817097000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
756,2023-03-17,판매비와관리비,20210101-20210331,3049825000000.0,20220516001009,분기보고서 (2022.03),20220516,2022-05-16,066570,401731,LG전자
