,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
78,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20211231,304899931000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
79,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,20211231,426621158000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
80,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
81,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
82,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
83,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
84,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
85,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
86,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
87,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
88,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230331,214442141000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
89,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230331,239649636000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
90,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230331,454091777000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
91,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230331,76057448000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
92,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230331,18234913000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
