,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
96,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200101-20201231,86572614374.0,20230313000849,사업보고서 (2022.12),20230313,20230313,042660,00111704,한화오션
97,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220401-20220630,,20220816000977,반기보고서 (2022.06),20220816,20220816,028050,00126308,삼성엔지니어링
98,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220630,,20220816000977,반기보고서 (2022.06),20220816,20220816,028050,00126308,삼성엔지니어링
99,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210401-20210630,,20220816000977,반기보고서 (2022.06),20220816,20220816,028050,00126308,삼성엔지니어링
100,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210630,,20220816000977,반기보고서 (2022.06),20220816,20220816,028050,00126308,삼성엔지니어링
101,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20221231,2482704000000.0,20230321001124,사업보고서 (2022.12),20230321,20230321,078930,00500254,GS
102,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20221231,2708699000000.0,20230321001124,사업보고서 (2022.12),20230321,20230321,078930,00500254,GS
103,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20211231,1614682000000.0,20230321001124,사업보고서 (2022.12),20230321,20230321,078930,00500254,GS
104,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20211231,1815225000000.0,20230321001124,사업보고서 (2022.12),20230321,20230321,078930,00500254,GS
105,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200101-20201231,-187776000000.0,20230321001124,사업보고서 (2022.12),20230321,20230321,078930,00500254,GS
106,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20200101-20201231,-292875000000.0,20230321001124,사업보고서 (2022.12),20230321,20230321,078930,00500254,GS
