,티커,buy_date,종가,buy_count,buy_amount
3706,025620,20231004,6200,154,954800
3707,100090,20231004,16930,54,914220
3708,120110,20231004,44450,22,977900
3709,011210,20231004,63300,20,1266000
3710,032830,20231004,71900,17,1222300
3711,019170,20231004,14870,64,951680
3712,018250,20231004,20000,57,1140000
3713,088790,20231004,2090,529,1105610
3714,001500,20231004,8160,136,1109760
3715,034300,20231004,14600,79,1153400
3716,267270,20231004,67400,16,1078400
3717,001260,20231004,8350,129,1077150
3718,007310,20231004,355000,3,1065000
3719,084680,20231004,1287,859,1105533
3720,013520,20231005,1514,686,1038604
3721,005110,20231005,400,3299,1319600
3722,006660,20231005,8820,119,1049580
3723,001530,20231005,27550,49,1349950
3724,017550,20231005,2115,482,1019430
3725,005820,20231005,20850,54,1125900
3726,025620,20231005,6090,154,937860
3727,100090,20231005,16350,54,882900
3728,120110,20231005,45800,22,1007600
3729,011210,20231005,62400,20,1248000
3730,032830,20231005,71900,17,1222300
3731,019170,20231005,14440,64,924160
3732,018250,20231005,20100,57,1145700
3733,088790,20231005,2035,529,1076515
3734,001500,20231005,8200,136,1115200
3735,034300,20231005,14180,79,1120220
3736,267270,20231005,64900,16,1038400
3737,001260,20231005,8400,129,1083600
3738,007310,20231005,358000,3,1074000
3739,084680,20231005,1285,859,1103815
3740,013520,20231006,1548,686,1061928
3741,005110,20231006,400,3299,1319600
3742,006660,20231006,9150,119,1088850
3743,001530,20231006,28450,49,1394050
3744,017550,20231006,2130,482,1026660
3745,005820,20231006,21000,54,1134000
3746,025620,20231006,6190,154,953260
3747,100090,20231006,16620,54,897480
3748,120110,20231006,46100,22,1014200
3749,011210,20231006,62700,20,1254000
3750,032830,20231006,72000,17,1224000
3751,019170,20231006,14650,64,937600
3752,018250,20231006,19930,57,1136010
3753,088790,20231006,2030,529,1073870
3754,001500,20231006,8210,136,1116560
3755,034300,20231006,14100,79,1113900
3756,267270,20231006,63900,16,1022400
3757,001260,20231006,8480,129,1093920
3758,007310,20231006,370000,3,1110000
3759,084680,20231006,1298,859,1114982
3760,013520,20231010,1668,686,1144248
3761,005110,20231010,400,3299,1319600
3762,006660,20231010,8920,119,1061480
3763,001530,20231010,27750,49,1359750
3764,017550,20231010,2130,482,1026660
3765,005820,20231010,20900,54,1128600
3766,025620,20231010,6010,154,925540
3767,100090,20231010,16140,54,871560
3768,120110,20231010,45100,22,992200
3769,011210,20231010,62000,20,1240000
3770,032830,20231010,72700,17,1235900
3771,019170,20231010,14200,64,908800
3772,018250,20231010,19500,57,1111500
3773,088790,20231010,2090,529,1105610
3774,001500,20231010,8250,136,1122000
3775,034300,20231010,13860,79,1094940
3776,267270,20231010,62600,16,1001600
3777,001260,20231010,8310,129,1071990
3778,007310,20231010,368000,3,1104000
3779,084680,20231010,1256,859,1078904
3780,013520,20231011,1668,686,1144248
3781,005110,20231011,400,3299,1319600
3782,006660,20231011,9060,119,1078140
3783,001530,20231011,29000,49,1421000
3784,017550,20231011,2170,482,1045940
3785,005820,20231011,20700,54,1117800
3786,025620,20231011,5900,154,908600
3787,100090,20231011,17850,54,963900
3788,120110,20231011,46000,22,1012000
3789,011210,20231011,62200,20,1244000
3790,032830,20231011,71800,17,1220600
3791,019170,20231011,14190,64,908160
3792,018250,20231011,19470,57,1109790
3793,088790,20231011,2125,529,1124125
3794,001500,20231011,8350,136,1135600
3795,034300,20231011,14090,79,1113110
3796,267270,20231011,63400,16,1014400
3797,001260,20231011,8400,129,1083600
3798,007310,20231011,371500,3,1114500
3799,084680,20231011,1273,859,1093507
3800,013520,20231012,1679,686,1151794
3801,005110,20231012,400,3299,1319600
3802,006660,20231012,9180,119,1092420
3803,001530,20231012,29400,49,1440600
3804,017550,20231012,2195,482,1057990
3805,005820,20231012,20750,54,1120500
3806,025620,20231012,5930,154,913220
3807,100090,20231012,17820,54,962280
3808,120110,20231012,46350,22,1019700
3809,011210,20231012,63100,20,1262000
3810,032830,20231012,72200,17,1227400
3811,019170,20231012,14360,64,919040
3812,018250,20231012,19100,57,1088700
3813,088790,20231012,2125,529,1124125
3814,001500,20231012,8410,136,1143760
3815,034300,20231012,14300,79,1129700
3816,267270,20231012,64800,16,1036800
3817,001260,20231012,8480,129,1093920
3818,007310,20231012,370500,3,1111500
3819,084680,20231012,1280,859,1099520
3820,013520,20231013,1658,686,1137388
3821,005110,20231013,400,3299,1319600
3822,006660,20231013,9170,119,1091230
3823,001530,20231013,28550,49,1398950
3824,017550,20231013,2170,482,1045940
3825,005820,20231013,20750,54,1120500
3826,025620,20231013,5980,154,920920
3827,100090,20231013,17440,54,941760
3828,120110,20231013,45900,22,1009800
3829,011210,20231013,62400,20,1248000
3830,032830,20231013,73100,17,1242700
3831,019170,20231013,13910,64,890240
3832,018250,20231013,20950,57,1194150
3833,088790,20231013,2140,529,1132060
3834,001500,20231013,8470,136,1151920
3835,034300,20231013,14250,79,1125750
3836,267270,20231013,63000,16,1008000
3837,001260,20231013,8300,129,1070700
3838,007310,20231013,368500,3,1105500
3839,084680,20231013,1266,859,1087494
3840,013520,20231016,1634,686,1120924
3841,005110,20231016,400,3299,1319600
3842,006660,20231016,8870,119,1055530
3843,001530,20231016,28450,49,1394050
3844,017550,20231016,2150,482,1036300
3845,005820,20231016,20650,54,1115100
3846,025620,20231016,5720,154,880880
3847,100090,20231016,17140,54,925560
3848,120110,20231016,44550,22,980100
3849,011210,20231016,62200,20,1244000
3850,032830,20231016,72500,17,1232500
3851,019170,20231016,13740,64,879360
3852,018250,20231016,20900,57,1191300
3853,088790,20231016,2095,529,1108255
3854,001500,20231016,8480,136,1153280
3855,034300,20231016,13920,79,1099680
3856,267270,20231016,62000,16,992000
3857,001260,20231016,8050,129,1038450
3858,007310,20231016,377000,3,1131000
3859,084680,20231016,1247,859,1071173
3860,013520,20231017,1651,686,1132586
3861,005110,20231017,400,3299,1319600
3862,006660,20231017,8950,119,1065050
3863,001530,20231017,29000,49,1421000
3864,017550,20231017,2190,482,1055580
3865,005820,20231017,20850,54,1125900
3866,025620,20231017,5730,154,882420
3867,100090,20231017,17100,54,923400
3868,120110,20231017,45050,22,991100
3869,011210,20231017,61000,20,1220000
3870,032830,20231017,72800,17,1237600
3871,019170,20231017,13840,64,885760
3872,018250,20231017,21700,57,1236900
3873,088790,20231017,2045,529,1081805
3874,001500,20231017,8570,136,1165520
3875,034300,20231017,13890,79,1097310
3876,267270,20231017,61400,16,982400
3877,001260,20231017,8130,129,1048770
3878,007310,20231017,373500,3,1120500
3879,084680,20231017,1248,859,1072032
3880,013520,20231018,1650,686,1131900
3881,005110,20231018,400,3299,1319600
3882,006660,20231018,8970,119,1067430
3883,001530,20231018,28950,49,1418550
3884,017550,20231018,2190,482,1055580
3885,005820,20231018,20700,54,1117800
3886,025620,20231018,5770,154,888580
3887,100090,20231018,17300,54,934200
3888,120110,20231018,45100,22,992200
3889,011210,20231018,62100,20,1242000
3890,032830,20231018,73700,17,1252900
3891,019170,20231018,13610,64,871040
3892,018250,20231018,21650,57,1234050
3893,088790,20231018,2065,529,1092385
3894,001500,20231018,8570,136,1165520
3895,034300,20231018,13660,79,1079140
3896,267270,20231018,61900,16,990400
3897,001260,20231018,8060,129,1039740
3898,007310,20231018,372000,3,1116000
3899,084680,20231018,1249,859,1072891
3900,013520,20231019,1622,686,1112692
3901,005110,20231019,400,3299,1319600
3902,006660,20231019,8910,119,1060290
3903,001530,20231019,28000,49,1372000
3904,017550,20231019,2140,482,1031480
3905,005820,20231019,20950,54,1131300
3906,025620,20231019,5540,154,853160
3907,100090,20231019,16650,54,899100
3908,120110,20231019,44200,22,972400
3909,011210,20231019,60700,20,1214000
3910,032830,20231019,73800,17,1254600
3911,019170,20231019,11030,64,705920
3912,018250,20231019,21500,57,1225500
3913,088790,20231019,2000,529,1058000
3914,001500,20231019,8480,136,1153280
3915,034300,20231019,12960,79,1023840
3916,267270,20231019,58600,16,937600
3917,001260,20231019,7940,129,1024260
3918,007310,20231019,369500,3,1108500
3919,084680,20231019,1222,859,1049698
3920,013520,20231020,1580,686,1083880
3921,005110,20231020,400,3299,1319600
3922,006660,20231020,8790,119,1046010
3923,001530,20231020,27400,49,1342600
3924,017550,20231020,2050,482,988100
3925,005820,20231020,21300,54,1150200
3926,025620,20231020,5360,154,825440
3927,100090,20231020,16510,54,891540
3928,120110,20231020,42950,22,944900
3929,011210,20231020,60200,20,1204000
3930,032830,20231020,73700,17,1252900
3931,019170,20231020,11670,64,746880
3932,018250,20231020,20850,57,1188450
3933,088790,20231020,1985,529,1050065
3934,001500,20231020,8420,136,1145120
3935,034300,20231020,12800,79,1011200
3936,267270,20231020,59500,16,952000
3937,001260,20231020,7650,129,986850
3938,007310,20231020,367500,3,1102500
3939,084680,20231020,1207,859,1036813
3940,013520,20231023,1560,686,1070160
3941,005110,20231023,400,3299,1319600
3942,006660,20231023,8560,119,1018640
3943,001530,20231023,25500,49,1249500
3944,017550,20231023,1985,482,956770
3945,005820,20231023,20750,54,1120500
3946,025620,20231023,5360,154,825440
3947,100090,20231023,16370,54,883980
3948,120110,20231023,42700,22,939400
3949,011210,20231023,61800,20,1236000
3950,032830,20231023,71900,17,1222300
3951,019170,20231023,11730,64,750720
3952,018250,20231023,20800,57,1185600
3953,088790,20231023,1958,529,1035782
3954,001500,20231023,8310,136,1130160
3955,034300,20231023,12800,79,1011200
3956,267270,20231023,57100,16,913600
3957,001260,20231023,7570,129,976530
3958,007310,20231023,368500,3,1105500
3959,084680,20231023,1207,859,1036813
3960,013520,20231024,1555,686,1066730
3961,005110,20231024,400,3299,1319600
3962,006660,20231024,8770,119,1043630
3963,001530,20231024,26100,49,1278900
3964,017550,20231024,2095,482,1009790
3965,005820,20231024,20250,54,1093500
3966,025620,20231024,5410,154,833140
3967,100090,20231024,16890,54,912060
3968,120110,20231024,43600,22,959200
3969,011210,20231024,60700,20,1214000
3970,032830,20231024,71100,17,1208700
3971,019170,20231024,11750,64,752000
3972,018250,20231024,21150,57,1205550
3973,088790,20231024,2000,529,1058000
3974,001500,20231024,8390,136,1141040
3975,034300,20231024,12790,79,1010410
3976,267270,20231024,58700,16,939200
3977,001260,20231024,7750,129,999750
3978,007310,20231024,367500,3,1102500
3979,084680,20231024,1210,859,1039390
3980,013520,20231025,1555,686,1066730
3981,005110,20231025,400,3299,1319600
3982,006660,20231025,8910,119,1060290
3983,001530,20231025,26050,49,1276450
3984,017550,20231025,2065,482,995330
3985,005820,20231025,20800,54,1123200
3986,025620,20231025,5950,154,916300
3987,100090,20231025,17200,54,928800
3988,120110,20231025,44100,22,970200
3989,011210,20231025,61300,20,1226000
3990,032830,20231025,72400,17,1230800
3991,019170,20231025,12110,64,775040
3992,018250,20231025,21900,57,1248300
3993,088790,20231025,2030,529,1073870
3994,001500,20231025,8360,136,1136960
3995,034300,20231025,13080,79,1033320
3996,267270,20231025,57100,16,913600
3997,001260,20231025,7550,129,973950
3998,007310,20231025,372000,3,1116000
3999,084680,20231025,1229,859,1055711
4000,013520,20231026,1529,686,1048894
4001,005110,20231026,400,3299,1319600
4002,006660,20231026,8670,119,1031730
4003,001530,20231026,24500,49,1200500
4004,017550,20231026,1985,482,956770
4005,005820,20231026,20750,54,1120500
4006,025620,20231026,5660,154,871640
4007,100090,20231026,16320,54,881280
4008,120110,20231026,41850,22,920700
4009,011210,20231026,60200,20,1204000
4010,032830,20231026,72600,17,1234200
4011,019170,20231026,11600,64,742400
4012,018250,20231026,21850,57,1245450
4013,088790,20231026,1944,529,1028376
4014,001500,20231026,8310,136,1130160
4015,034300,20231026,12720,79,1004880
4016,267270,20231026,48650,16,778400
4017,001260,20231026,7350,129,948150
4018,007310,20231026,373000,3,1119000
4019,084680,20231026,1204,859,1034236
4020,013520,20231027,1570,686,1077020
4021,005110,20231027,1656,3299,5463144
4022,006660,20231027,8650,119,1029350
4023,001530,20231027,24450,49,1198050
4024,017550,20231027,1978,482,953396
4025,005820,20231027,20900,54,1128600
4026,025620,20231027,5410,154,833140
4027,100090,20231027,16360,54,883440
4028,120110,20231027,43050,22,947100
4029,011210,20231027,60800,20,1216000
4030,032830,20231027,71400,17,1213800
4031,019170,20231027,11730,64,750720
4032,018250,20231027,21850,57,1245450
4033,088790,20231027,1950,529,1031550
4034,001500,20231027,8290,136,1127440
4035,034300,20231027,12700,79,1003300
4036,267270,20231027,46750,16,748000
4037,001260,20231027,7250,129,935250
4038,007310,20231027,369000,3,1107000
4039,084680,20231027,1214,859,1042826
4040,013520,20231030,1591,686,1091426
4041,005110,20231030,1578,3299,5205822
4042,006660,20231030,8620,119,1025780
4043,001530,20231030,25850,49,1266650
4044,017550,20231030,2005,482,966410
4045,005820,20231030,20850,54,1125900
4046,025620,20231030,5440,154,837760
4047,100090,20231030,16390,54,885060
4048,120110,20231030,43900,22,965800
4049,011210,20231030,56700,20,1134000
4050,032830,20231030,71700,17,1218900
4051,019170,20231030,11850,64,758400
4052,018250,20231030,21750,57,1239750
4053,088790,20231030,1955,529,1034195
4054,001500,20231030,8260,136,1123360
4055,034300,20231030,12900,79,1019100
4056,267270,20231030,46500,16,744000
4057,001260,20231030,7430,129,958470
4058,007310,20231030,372000,3,1116000
4059,084680,20231030,1214,859,1042826
4060,006125,20231031,29200,42,1226400
4061,002780,20231031,1145,1081,1237745
4062,001560,20231031,8160,151,1232160
4063,004365,20231031,6310,196,1236760
4064,010955,20231031,49200,25,1230000
4065,003495,20231031,23650,52,1229800
4066,005725,20231031,2790,443,1235970
4067,102260,20231031,4105,301,1235605
4068,012330,20231031,208500,5,1042500
4069,007570,20231031,13640,90,1227600
4070,000520,20231031,6240,198,1235520
4071,000155,20231031,45750,27,1235250
4072,006890,20231031,12160,101,1228160
4073,229640,20231031,11150,111,1237650
4074,002990,20231031,5050,245,1237250
4075,092230,20231031,49600,24,1190400
4076,023150,20231031,6360,194,1233840
4077,020760,20231031,914,1354,1237556
4078,005945,20231031,9560,129,1233240
4079,010820,20231031,3335,371,1237285
4080,006125,20231101,29150,42,1224300
4081,002780,20231101,1178,1081,1273418
4082,001560,20231101,8100,151,1223100
4083,004365,20231101,6580,196,1289680
4084,010955,20231101,49100,25,1227500
4085,003495,20231101,23300,52,1211600
4086,005725,20231101,2860,443,1266980
4087,102260,20231101,4185,301,1259685
4088,012330,20231101,212500,5,1062500
4089,007570,20231101,13820,90,1243800
4090,000520,20231101,6230,198,1233540
4091,000155,20231101,46600,27,1258200
4092,006890,20231101,12110,101,1223110
4093,229640,20231101,12100,111,1343100
4094,002990,20231101,5090,245,1247050
4095,092230,20231101,49700,24,1192800
4096,023150,20231101,6660,194,1292040
4097,020760,20231101,915,1354,1238910
4098,005945,20231101,9580,129,1235820
4099,010820,20231101,3410,371,1265110
4100,006125,20231102,29300,42,1230600
4101,002780,20231102,1190,1081,1286390
4102,001560,20231102,8200,151,1238200
4103,004365,20231102,6580,196,1289680
4104,010955,20231102,49200,25,1230000
4105,003495,20231102,23050,52,1198600
4106,005725,20231102,2855,443,1264765
4107,102260,20231102,4235,301,1274735
4108,012330,20231102,218500,5,1092500
4109,007570,20231102,14110,90,1269900
4110,000520,20231102,6290,198,1245420
4111,000155,20231102,48000,27,1296000
4112,006890,20231102,12430,101,1255430
4113,229640,20231102,12470,111,1384170
4114,002990,20231102,5190,245,1271550
4115,092230,20231102,50100,24,1202400
4116,023150,20231102,6650,194,1290100
4117,020760,20231102,918,1354,1242972
4118,005945,20231102,9610,129,1239690
4119,010820,20231102,3445,371,1278095
4120,006125,20231103,29700,42,1247400
4121,002780,20231103,1194,1081,1290714
4122,001560,20231103,8200,151,1238200
4123,004365,20231103,6580,196,1289680
4124,010955,20231103,49200,25,1230000
4125,003495,20231103,23050,52,1198600
4126,005725,20231103,2900,443,1284700
4127,102260,20231103,4245,301,1277745
4128,012330,20231103,218000,5,1090000
4129,007570,20231103,14190,90,1277100
4130,000520,20231103,6320,198,1251360
4131,000155,20231103,48400,27,1306800
4132,006890,20231103,12700,101,1282700
4133,229640,20231103,11740,111,1303140
4134,002990,20231103,5130,245,1256850
4135,092230,20231103,50400,24,1209600
4136,023150,20231103,6640,194,1288160
4137,020760,20231103,930,1354,1259220
4138,005945,20231103,9680,129,1248720
4139,010820,20231103,3530,371,1309630
4140,006125,20231106,30050,42,1262100
4141,002780,20231106,1209,1081,1306929
4142,001560,20231106,8280,151,1250280
4143,004365,20231106,6740,196,1321040
4144,010955,20231106,49200,25,1230000
4145,003495,20231106,23250,52,1209000
4146,005725,20231106,2830,443,1253690
4147,102260,20231106,4275,301,1286775
4148,012330,20231106,228000,5,1140000
4149,007570,20231106,14590,90,1313100
4150,000520,20231106,6330,198,1253340
4151,000155,20231106,50400,27,1360800
4152,006890,20231106,12920,101,1304920
4153,229640,20231106,11390,111,1264290
4154,002990,20231106,5230,245,1281350
4155,092230,20231106,50400,24,1209600
4156,023150,20231106,6740,194,1307560
4157,020760,20231106,940,1354,1272760
4158,005945,20231106,9800,129,1264200
4159,010820,20231106,3465,371,1285515
4160,006125,20231107,30050,42,1262100
4161,002780,20231107,1202,1081,1299362
4162,001560,20231107,8250,151,1245750
4163,004365,20231107,6670,196,1307320
4164,010955,20231107,49050,25,1226250
4165,003495,20231107,23300,52,1211600
4166,005725,20231107,2800,443,1240400
4167,102260,20231107,4200,301,1264200
4168,012330,20231107,224000,5,1120000
4169,007570,20231107,14630,90,1316700
4170,000520,20231107,6280,198,1243440
4171,000155,20231107,48900,27,1320300
4172,006890,20231107,12830,101,1295830
4173,229640,20231107,10490,111,1164390
4174,002990,20231107,5160,245,1264200
4175,092230,20231107,50500,24,1212000
4176,023150,20231107,6650,194,1290100
4177,020760,20231107,960,1354,1299840
4178,005945,20231107,9780,129,1261620
4179,010820,20231107,3330,371,1235430
4180,006125,20231108,30200,42,1268400
4181,002780,20231108,1196,1081,1292876
4182,001560,20231108,8240,151,1244240
4183,004365,20231108,6750,196,1323000
4184,010955,20231108,48850,25,1221250
4185,003495,20231108,23050,52,1198600
4186,005725,20231108,2775,443,1229325
4187,102260,20231108,4210,301,1267210
4188,012330,20231108,222500,5,1112500
4189,007570,20231108,14920,90,1342800
4190,000520,20231108,6370,198,1261260
4191,000155,20231108,48050,27,1297350
4192,006890,20231108,12780,101,1290780
4193,229640,20231108,10910,111,1211010
4194,002990,20231108,5180,245,1269100
4195,092230,20231108,50100,24,1202400
4196,023150,20231108,6640,194,1288160
4197,020760,20231108,973,1354,1317442
4198,005945,20231108,9780,129,1261620
4199,010820,20231108,3250,371,1205750
4200,006125,20231109,30450,42,1278900
4201,002780,20231109,1199,1081,1296119
4202,001560,20231109,8370,151,1263870
4203,004365,20231109,6780,196,1328880
4204,010955,20231109,48850,25,1221250
4205,003495,20231109,23300,52,1211600
4206,005725,20231109,2775,443,1229325
4207,102260,20231109,4240,301,1276240
4208,012330,20231109,224000,5,1120000
4209,007570,20231109,14710,90,1323900
4210,000520,20231109,6230,198,1233540
4211,000155,20231109,48150,27,1300050
4212,006890,20231109,12520,101,1264520
4213,229640,20231109,10990,111,1219890
4214,002990,20231109,5200,245,1274000
4215,092230,20231109,50600,24,1214400
4216,023150,20231109,6670,194,1293980
4217,020760,20231109,968,1354,1310672
4218,005945,20231109,9780,129,1261620
4219,010820,20231109,3185,371,1181635
4220,006125,20231110,30350,42,1274700
4221,002780,20231110,1180,1081,1275580
4222,001560,20231110,8370,151,1263870
4223,004365,20231110,6830,196,1338680
4224,010955,20231110,48850,25,1221250
4225,003495,20231110,23100,52,1201200
4226,005725,20231110,2850,443,1262550
4227,102260,20231110,4230,301,1273230
4228,012330,20231110,223000,5,1115000
4229,007570,20231110,14480,90,1303200
4230,000520,20231110,6100,198,1207800
4231,000155,20231110,47750,27,1289250
4232,006890,20231110,12710,101,1283710
4233,229640,20231110,10870,111,1206570
4234,002990,20231110,5260,245,1288700
4235,092230,20231110,50700,24,1216800
4236,023150,20231110,6570,194,1274580
4237,020760,20231110,974,1354,1318796
4238,005945,20231110,9710,129,1252590
4239,010820,20231110,3240,371,1202040
4240,006125,20231113,30250,42,1270500
4241,002780,20231113,1176,1081,1271256
4242,001560,20231113,8020,151,1211020
4243,004365,20231113,6750,196,1323000
4244,010955,20231113,48850,25,1221250
4245,003495,20231113,22900,52,1190800
4246,005725,20231113,2700,443,1196100
4247,102260,20231113,4215,301,1268715
4248,012330,20231113,221500,5,1107500
4249,007570,20231113,14440,90,1299600
4250,000520,20231113,5990,198,1186020
4251,000155,20231113,48750,27,1316250
4252,006890,20231113,12750,101,1287750
4253,229640,20231113,10720,111,1189920
4254,002990,20231113,5280,245,1293600
4255,092230,20231113,50400,24,1209600
4256,023150,20231113,6530,194,1266820
4257,020760,20231113,951,1354,1287654
4258,005945,20231113,9770,129,1260330
4259,010820,20231113,3285,371,1218735
4260,006125,20231114,30350,42,1274700
4261,002780,20231114,1185,1081,1280985
4262,001560,20231114,8340,151,1259340
4263,004365,20231114,6810,196,1334760
4264,010955,20231114,49050,25,1226250
4265,003495,20231114,22950,52,1193400
4266,005725,20231114,2745,443,1216035
4267,102260,20231114,4260,301,1282260
4268,012330,20231114,222500,5,1112500
4269,007570,20231114,14590,90,1313100
4270,000520,20231114,6180,198,1223640
4271,000155,20231114,50200,27,1355400
4272,006890,20231114,12930,101,1305930
4273,229640,20231114,11320,111,1256520
4274,002990,20231114,5310,245,1300950
4275,092230,20231114,50800,24,1219200
4276,023150,20231114,6580,194,1276520
4277,020760,20231114,952,1354,1289008
4278,005945,20231114,9800,129,1264200
4279,010820,20231114,3285,371,1218735
4280,006125,20231115,30600,42,1285200
4281,002780,20231115,1200,1081,1297200
4282,001560,20231115,8540,151,1289540
4283,004365,20231115,6820,196,1336720
4284,010955,20231115,49300,25,1232500
4285,003495,20231115,23150,52,1203800
4286,005725,20231115,2790,443,1235970
4287,102260,20231115,4325,301,1301825
4288,012330,20231115,228000,5,1140000
4289,007570,20231115,14660,90,1319400
4290,000520,20231115,6190,198,1225620
4291,000155,20231115,51000,27,1377000
4292,006890,20231115,13170,101,1330170
4293,229640,20231115,11450,111,1270950
4294,002990,20231115,5380,245,1318100
4295,092230,20231115,51500,24,1236000
4296,023150,20231115,6630,194,1286220
4297,020760,20231115,971,1354,1314734
4298,005945,20231115,9870,129,1273230
4299,010820,20231115,3340,371,1239140
4300,006125,20231116,30600,42,1285200
4301,002780,20231116,1203,1081,1300443
4302,001560,20231116,8390,151,1266890
4303,004365,20231116,7050,196,1381800
4304,010955,20231116,49300,25,1232500
4305,003495,20231116,23200,52,1206400
4306,005725,20231116,2795,443,1238185
4307,102260,20231116,4350,301,1309350
4308,012330,20231116,230500,5,1152500
4309,007570,20231116,14670,90,1320300
4310,000520,20231116,6200,198,1227600
4311,000155,20231116,51900,27,1401300
4312,006890,20231116,13240,101,1337240
4313,229640,20231116,11420,111,1267620
4314,002990,20231116,5400,245,1323000
4315,092230,20231116,51700,24,1240800
4316,023150,20231116,6840,194,1326960
4317,020760,20231116,978,1354,1324212
4318,005945,20231116,9880,129,1274520
4319,010820,20231116,3300,371,1224300
4320,006125,20231117,30400,42,1276800
4321,002780,20231117,1194,1081,1290714
4322,001560,20231117,8350,151,1260850
4323,004365,20231117,6980,196,1368080
4324,010955,20231117,49200,25,1230000
4325,003495,20231117,23600,52,1227200
4326,005725,20231117,2835,443,1255905
4327,102260,20231117,4315,301,1298815
4328,012330,20231117,229500,5,1147500
4329,007570,20231117,14500,90,1305000
4330,000520,20231117,6130,198,1213740
4331,000155,20231117,51200,27,1382400
4332,006890,20231117,13260,101,1339260
4333,229640,20231117,11230,111,1246530
4334,002990,20231117,5400,245,1323000
4335,092230,20231117,51700,24,1240800
4336,023150,20231117,6710,194,1301740
4337,020760,20231117,950,1354,1286300
4338,005945,20231117,9860,129,1271940
4339,010820,20231117,3200,371,1187200
4340,006125,20231120,30600,42,1285200
4341,002780,20231120,1212,1081,1310172
4342,001560,20231120,8500,151,1283500
4343,004365,20231120,6970,196,1366120
4344,010955,20231120,49350,25,1233750
4345,003495,20231120,23600,52,1227200
4346,005725,20231120,2860,443,1266980
4347,102260,20231120,4360,301,1312360
4348,012330,20231120,225500,5,1127500
4349,007570,20231120,14670,90,1320300
4350,000520,20231120,6140,198,1215720
4351,000155,20231120,51800,27,1398600
4352,006890,20231120,12890,101,1301890
4353,229640,20231120,11480,111,1274280
4354,002990,20231120,5450,245,1335250
4355,092230,20231120,51800,24,1243200
4356,023150,20231120,6840,194,1326960
4357,020760,20231120,940,1354,1272760
4358,005945,20231120,9870,129,1273230
4359,010820,20231120,3290,371,1220590
4360,006125,20231121,30600,42,1285200
4361,002780,20231121,1225,1081,1324225
4362,001560,20231121,8460,151,1277460
4363,004365,20231121,7030,196,1377880
4364,010955,20231121,49550,25,1238750
4365,003495,20231121,23850,52,1240200
4366,005725,20231121,2860,443,1266980
4367,102260,20231121,4390,301,1321390
4368,012330,20231121,231500,5,1157500
4369,007570,20231121,14750,90,1327500
4370,000520,20231121,6250,198,1237500
4371,000155,20231121,51700,27,1395900
4372,006890,20231121,13050,101,1318050
4373,229640,20231121,11440,111,1269840
4374,002990,20231121,5450,245,1335250
4375,092230,20231121,51800,24,1243200
4376,023150,20231121,6880,194,1334720
4377,020760,20231121,941,1354,1274114
4378,005945,20231121,9890,129,1275810
4379,010820,20231121,3335,371,1237285
4380,006125,20231122,31000,42,1302000
4381,002780,20231122,1229,1081,1328549
4382,001560,20231122,8460,151,1277460
4383,004365,20231122,7020,196,1375920
4384,010955,20231122,49550,25,1238750
4385,003495,20231122,23800,52,1237600
4386,005725,20231122,2885,443,1278055
4387,102260,20231122,4405,301,1325905
4388,012330,20231122,229500,5,1147500
4389,007570,20231122,14830,90,1334700
4390,000520,20231122,6140,198,1215720
4391,000155,20231122,51700,27,1395900
4392,006890,20231122,13260,101,1339260
4393,229640,20231122,11430,111,1268730
4394,002990,20231122,5490,245,1345050
4395,092230,20231122,51500,24,1236000
4396,023150,20231122,6900,194,1338600
4397,020760,20231122,938,1354,1270052
4398,005945,20231122,9910,129,1278390
4399,010820,20231122,3305,371,1226155
4400,006125,20231123,31100,42,1306200
4401,002780,20231123,1216,1081,1314496
4402,001560,20231123,8330,151,1257830
4403,004365,20231123,7050,196,1381800
4404,010955,20231123,49400,25,1235000
4405,003495,20231123,23850,52,1240200
4406,005725,20231123,2890,443,1280270
4407,102260,20231123,4380,301,1318380
4408,012330,20231123,233000,5,1165000
4409,007570,20231123,14980,90,1348200
4410,000520,20231123,6150,198,1217700
4411,000155,20231123,51700,27,1395900
4412,006890,20231123,13110,101,1324110
4413,229640,20231123,12120,111,1345320
4414,002990,20231123,5450,245,1335250
4415,092230,20231123,51700,24,1240800
4416,023150,20231123,6910,194,1340540
4417,020760,20231123,929,1354,1257866
4418,005945,20231123,9900,129,1277100
4419,010820,20231123,3330,371,1235430
4420,006125,20231124,31400,42,1318800
4421,002780,20231124,1210,1081,1308010
4422,001560,20231124,8340,151,1259340
4423,004365,20231124,7060,196,1383760
4424,010955,20231124,49450,25,1236250
4425,003495,20231124,23800,52,1237600
4426,005725,20231124,2900,443,1284700
4427,102260,20231124,4385,301,1319885
4428,012330,20231124,232500,5,1162500
4429,007570,20231124,15160,90,1364400
4430,000520,20231124,6180,198,1223640
4431,000155,20231124,52200,27,1409400
4432,006890,20231124,13170,101,1330170
4433,229640,20231124,13600,111,1509600
4434,002990,20231124,5460,245,1337700
4435,092230,20231124,52300,24,1255200
4436,023150,20231124,6910,194,1340540
4437,020760,20231124,946,1354,1280884
4438,005945,20231124,9910,129,1278390
4439,010820,20231124,3355,371,1244705
4440,006125,20231127,31450,42,1320900
4441,002780,20231127,1200,1081,1297200
4442,001560,20231127,8320,151,1256320
4443,004365,20231127,7050,196,1381800
4444,010955,20231127,49400,25,1235000
